88,0.031388
89,0.016449
90,0.015006
91,0.010810
92,0.032518
93,0.014491
94,0.020999
95,0.033393
96,0.020149
97,0.016724
10,0.023966
98,0.003027
11,0.016508
99,0.008466
12,0.025224
13,0.009924
14,0.024531
15,0.004732
16,0.015445
17,0.025360
18,0.004169
19,0.034574
0,0.012963
1,0.009098
2,0.004305
3,0.014643
4,0.017915
5,0.016628
6,0.061238
7,0.015513
8,0.010206
9,0.026714
20,0.011442
21,0.013649
22,0.012950
23,0.015164
24,0.006964
25,0.030119
26,0.033436
27,0.009200
28,0.007530
29,0.005634
30,0.003890
31,0.041049
32,0.003151
33,0.048604
34,0.025008
35,0.025926
36,0.067084
37,0.019331
38,0.019819
39,0.010977
40,0.007448
41,0.011022
42,0.051942
43,0.033387
44,0.012310
45,0.040286
46,0.006257
47,0.047882
48,0.041205
49,0.033812
50,0.056565
51,0.013060
52,0.012252
53,0.040320
54,0.021127
55,0.004496
56,0.022115
57,0.046268
58,0.016727
59,0.039611
60,0.026691
61,0.008263
62,0.049214
63,0.012081
64,0.013229
65,0.010341
66,0.030191
67,0.008202
68,0.014697
69,0.030886
70,0.004296
71,0.004039
72,0.023258
73,0.019521
74,0.001555
75,0.020451
76,0.003240
77,0.006884
78,0.020398
79,0.023231
80,0.065885
81,0.008861
82,0.026029
83,0.025607
84,0.061196
85,0.008775
86,0.004779
87,0.008007
