0.039526,0.000000,0.007905,0.897233,0.003953,0.011858,0.019763,0.007905,0.000000,0.011858
0.004878,0.009756,0.024390,0.882927,0.000000,0.019512,0.014634,0.009756,0.034146,0.000000
0.000000,0.000000,0.008696,0.056522,0.008696,0.000000,0.000000,0.000000,0.917391,0.008696
0.000000,0.004808,0.879808,0.009615,0.057692,0.014423,0.019231,0.014423,0.000000,0.000000
0.014235,0.017794,0.007117,0.010676,0.000000,0.003559,0.000000,0.000000,0.918149,0.028470
0.000000,0.861905,0.000000,0.033333,0.033333,0.023810,0.028571,0.004762,0.004762,0.009524
0.000000,0.901754,0.003509,0.014035,0.000000,0.056140,0.003509,0.007018,0.007018,0.007018
0.015385,0.003846,0.880769,0.000000,0.000000,0.019231,0.011538,0.026923,0.034615,0.007692
0.008439,0.004219,0.008439,0.008439,0.000000,0.864979,0.029536,0.008439,0.016878,0.050633
0.000000,0.014184,0.017730,0.014184,0.014184,0.007092,0.003546,0.017730,0.000000,0.911348
0.000000,0.908367,0.003984,0.011952,0.007968,0.000000,0.007968,0.047809,0.011952,0.000000
0.014218,0.004739,0.905213,0.004739,0.028436,0.023697,0.000000,0.014218,0.000000,0.004739
0.009132,0.013699,0.000000,0.013699,0.926941,0.009132,0.000000,0.000000,0.009132,0.018265
0.000000,0.014085,0.000000,0.003521,0.021127,0.943662,0.007042,0.003521,0.000000,0.007042
0.010000,0.000000,0.020000,0.000000,0.020000,0.010000,0.005000,0.005000,0.005000,0.925000
0.019900,0.009950,0.000000,0.004975,0.915423,0.014925,0.014925,0.014925,0.004975,0.000000
0.000000,0.000000,0.003597,0.892086,0.000000,0.003597,0.017986,0.032374,0.050360,0.000000
0.027273,0.000000,0.031818,0.013636,0.004545,0.004545,0.045455,0.859091,0.013636,0.000000
0.000000,0.000000,0.026316,0.007519,0.007519,0.018797,0.887218,0.003759,0.041353,0.007519
0.009950,0.004975,0.029851,0.029851,0.000000,0.004975,0.000000,0.895522,0.000000,0.024876
0.023346,0.000000,0.023346,0.015564,0.003891,0.007782,0.891051,0.007782,0.015564,0.011673
0.017606,0.003521,0.876761,0.021127,0.000000,0.007042,0.007042,0.024648,0.010563,0.031690
0.020921,0.004184,0.012552,0.004184,0.020921,0.000000,0.000000,0.000000,0.016736,0.920502
