0,0.855464,0.324467,1.790562,5.355718,1.270303,3.382025,3.448354,1.473712,0.000040,0.535522
1,0.868896,1.427387,5.253237,8.682212,0.000237,2.392600,1.227165,2.909202,0.985065,0.541083
2,0.000058,0.724707,0.385186,3.369161,8.018936,0.559408,0.158677,0.373991,1.064018,3.405167
3,1.489193,0.595487,1.578483,0.196332,1.026629,0.398537,0.205571,0.091774,0.000566,0.728362
4,0.915911,1.716650,20.804716,3.242902,1.491932,0.760716,0.000091,0.128975,13.776492,0.288420
5,0.608121,10.917481,0.000044,2.819156,0.582338,1.341284,2.223515,1.330092,0.809908,0.798172
6,0.144221,6.845912,1.254969,0.465491,0.000241,5.722817,2.283546,3.417489,1.598595,0.831393
7,0.173515,2.218406,6.680764,0.300098,0.000040,0.171314,2.599490,1.323274,0.955906,4.037363
8,0.179351,0.256312,0.617444,0.846753,0.000034,7.509215,2.550094,0.138303,1.007462,7.210366
9,0.462879,5.989615,1.657693,1.881202,2.183040,5.285349,8.427805,2.422524,0.000084,7.113288
10,0.000021,1.276322,2.457122,15.850669,2.416886,0.896288,3.277629,9.334642,0.458066,2.525556
11,0.687144,2.970664,6.169715,0.554510,10.675626,1.241502,0.000174,0.488396,2.269280,1.117313
12,1.772384,5.564566,0.486256,2.373063,3.164695,1.755145,0.000035,1.017979,0.159234,1.363322
13,0.000140,2.288482,1.029317,0.079960,2.213563,9.177902,0.138570,0.165124,0.076722,3.710317
14,4.938306,0.000036,3.824285,0.914615,5.997074,7.833989,0.843684,5.219101,0.965698,10.976169
15,5.345655,0.164761,0.046698,0.833144,5.247593,4.588416,0.554665,2.230358,0.000274,0.285340
16,2.595603,2.218149,1.402226,8.163353,9.727723,1.570510,6.439967,3.100604,9.078636,0.000007
17,10.276185,0.735313,3.003069,0.851643,0.000117,1.149822,3.684214,4.222817,1.153987,5.758738
18,0.888297,0.256951,1.016751,0.687181,0.199299,3.625084,3.527623,0.000054,3.030512,3.220481
19,0.038323,0.113207,0.938887,0.368302,0.127578,0.000150,2.186972,2.381499,0.836534,0.779818
