0,0,2.207175,0.009950
0,1,0.009950,2.207175
0,2,2.207175,0.009950
0,3,0.009950,2.207175
0,4,2.207175,0.009950
0,5,2.207175,0.009950
0,6,2.207175,0.009950
0,7,2.207175,0.009950
0,8,0.009950,2.207175
0,9,2.207175,0.009950
1,0,0.009950,2.207175
1,1,2.207175,0.009950
1,2,2.207175,0.009950
1,3,0.009950,2.207175
1,4,2.207175,0.009950
1,5,2.207175,0.009950
1,6,2.207175,0.009950
1,7,2.207175,0.009950
1,8,0.009950,2.207175
1,9,2.207175,0.009950
2,0,2.207175,0.009950
2,1,0.009950,2.207175
2,2,0.009950,2.207175
2,3,0.009950,2.207175
2,4,0.009950,2.207175
2,5,0.009950,2.207175
2,6,2.207175,0.009950
2,7,0.009950,2.207175
2,8,0.009950,2.207175
2,9,0.009950,2.207175
3,0,2.207175,0.009950
3,1,0.009950,2.207175
3,2,2.207175,0.009950
3,3,0.009950,2.207175
3,4,2.207175,0.009950
3,5,2.207175,0.009950
3,6,0.009950,2.207175
3,7,0.009950,2.207175
3,8,0.009950,2.207175
3,9,2.207175,0.009950
4,0,0.009950,2.207175
4,1,0.009950,2.207175
4,2,0.009950,2.207175
4,3,2.207175,0.009950
4,4,2.207175,0.009950
4,5,2.207175,0.009950
4,6,0.009950,2.207175
4,7,2.207175,0.009950
4,8,0.009950,2.207175
4,9,0.009950,2.207175
5,0,0.009950,2.207175
5,1,2.207175,0.009950
5,2,2.207175,0.009950
5,3,0.009950,2.207175
5,4,0.009950,2.207175
5,5,2.207175,0.009950
5,6,2.207175,0.009950
5,7,2.207175,0.009950
5,8,2.207175,0.009950
5,9,2.207175,0.009950
6,0,-Infinity,2.217125
6,1,-Infinity,2.217125
6,2,-Infinity,2.217125
6,3,-Infinity,2.217125
6,4,-Infinity,2.217125
6,5,-Infinity,2.217125
6,6,-Infinity,2.217125
6,7,-Infinity,2.217125
6,8,-Infinity,2.217125
6,9,-Infinity,2.217125
7,0,0.009950,2.207175
7,1,2.207175,0.009950
7,2,0.009950,2.207175
7,3,0.009950,2.207175
7,4,2.207175,0.009950
7,5,2.207175,0.009950
7,6,2.207175,0.009950
7,7,2.207175,0.009950
7,8,0.009950,2.207175
7,9,2.207175,0.009950
8,0,2.217125,-Infinity
8,1,2.217125,-Infinity
8,2,2.217125,-Infinity
8,3,2.217125,-Infinity
8,4,2.217125,-Infinity
8,5,2.217125,-Infinity
8,6,2.217125,-Infinity
8,7,2.217125,-Infinity
8,8,2.217125,-Infinity
8,9,2.217125,-Infinity
9,0,2.207175,0.009950
9,1,0.009950,2.207175
9,2,2.207175,0.009950
9,3,0.009950,2.207175
9,4,2.207175,0.009950
9,5,0.009950,2.207175
9,6,0.009950,2.207175
9,7,2.207175,0.009950
9,8,0.009950,2.207175
9,9,2.207175,0.009950
10,0,0.009950,2.207175
10,1,0.009950,2.207175
10,2,2.207175,0.009950
10,3,0.009950,2.207175
10,4,0.009950,2.207175
10,5,2.207175,0.009950
10,6,2.207175,0.009950
10,7,2.207175,0.009950
10,8,2.207175,0.009950
10,9,2.207175,0.009950
11,0,2.207175,0.009950
11,1,2.207175,0.009950
11,2,0.009950,2.207175
11,3,0.009950,2.207175
11,4,2.207175,0.009950
11,5,2.207175,0.009950
11,6,2.207175,0.009950
11,7,0.009950,2.207175
11,8,0.009950,2.207175
11,9,0.009950,2.207175
12,0,2.207175,0.009950
12,1,2.207175,0.009950
12,2,2.207175,0.009950
12,3,0.009950,2.207175
12,4,2.207175,0.009950
12,5,2.207175,0.009950
12,6,0.009950,2.207175
12,7,0.009950,2.207175
12,8,2.207175,0.009950
12,9,0.009950,2.207175
13,0,2.207175,0.009950
13,1,2.207175,0.009950
13,2,2.207175,0.009950
13,3,2.207175,0.009950
13,4,2.207175,0.009950
13,5,2.207175,0.009950
13,6,2.207175,0.009950
13,7,0.009950,2.207175
13,8,2.207175,0.009950
13,9,2.207175,0.009950
14,0,-Infinity,2.217125
14,1,-Infinity,2.217125
14,2,-Infinity,2.217125
14,3,-Infinity,2.217125
14,4,-Infinity,2.217125
14,5,-Infinity,2.217125
14,6,-Infinity,2.217125
14,7,-Infinity,2.217125
14,8,-Infinity,2.217125
14,9,-Infinity,2.217125
15,0,2.207175,0.009950
15,1,2.207175,0.009950
15,2,2.207175,0.009950
15,3,0.009950,2.207175
15,4,2.207175,0.009950
15,5,2.207175,0.009950
15,6,0.009950,2.207175
15,7,0.009950,2.207175
15,8,2.207175,0.009950
15,9,2.207175,0.009950
16,0,2.207175,0.009950
16,1,0.009950,2.207175
16,2,2.207175,0.009950
16,3,0.009950,2.207175
16,4,0.009950,2.207175
16,5,0.009950,2.207175
16,6,2.207175,0.009950
16,7,0.009950,2.207175
16,8,0.009950,2.207175
16,9,0.009950,2.207175
17,0,2.207175,0.009950
17,1,2.207175,0.009950
17,2,2.207175,0.009950
17,3,0.009950,2.207175
17,4,2.207175,0.009950
17,5,0.009950,2.207175
17,6,2.207175,0.009950
17,7,0.009950,2.207175
17,8,2.207175,0.009950
17,9,2.207175,0.009950
18,0,2.207175,0.009950
18,1,2.207175,0.009950
18,2,2.207175,0.009950
18,3,2.207175,0.009950
18,4,2.207175,0.009950
18,5,0.009950,2.207175
18,6,0.009950,2.207175
18,7,0.009950,2.207175
18,8,2.207175,0.009950
18,9,0.009950,2.207175
19,0,2.207175,0.009950
19,1,0.009950,2.207175
19,2,0.009950,2.207175
19,3,2.207175,0.009950
19,4,0.009950,2.207175
19,5,2.207175,0.009950
19,6,2.207175,0.009950
19,7,0.009950,2.207175
19,8,2.207175,0.009950
19,9,0.009950,2.207175
20,0,0.009950,2.207175
20,1,2.207175,0.009950
20,2,0.009950,2.207175
20,3,2.207175,0.009950
20,4,2.207175,0.009950
20,5,0.009950,2.207175
20,6,2.207175,0.009950
20,7,2.207175,0.009950
20,8,0.009950,2.207175
20,9,2.207175,0.009950
21,0,2.217125,-Infinity
21,1,2.217125,-Infinity
21,2,2.217125,-Infinity
21,3,2.217125,-Infinity
21,4,2.217125,-Infinity
21,5,2.217125,-Infinity
21,6,2.217125,-Infinity
21,7,2.217125,-Infinity
21,8,2.217125,-Infinity
21,9,2.217125,-Infinity
22,0,-Infinity,2.217125
22,1,-Infinity,2.217125
22,2,-Infinity,2.217125
22,3,-Infinity,2.217125
22,4,-Infinity,2.217125
22,5,-Infinity,2.217125
22,6,-Infinity,2.217125
22,7,-Infinity,2.217125
22,8,-Infinity,2.217125
22,9,-Infinity,2.217125
23,0,-Infinity,2.217125
23,1,-Infinity,2.217125
23,2,-Infinity,2.217125
23,3,-Infinity,2.217125
23,4,-Infinity,2.217125
23,5,-Infinity,2.217125
23,6,-Infinity,2.217125
23,7,-Infinity,2.217125
23,8,-Infinity,2.217125
23,9,-Infinity,2.217125
24,0,2.207175,0.009950
24,1,0.009950,2.207175
24,2,0.009950,2.207175
24,3,0.009950,2.207175
24,4,0.009950,2.207175
24,5,2.207175,0.009950
24,6,2.207175,0.009950
24,7,0.009950,2.207175
24,8,2.207175,0.009950
24,9,0.009950,2.207175
25,0,0.009950,2.207175
25,1,0.009950,2.207175
25,2,0.009950,2.207175
25,3,0.009950,2.207175
25,4,2.207175,0.009950
25,5,2.207175,0.009950
25,6,2.207175,0.009950
25,7,0.009950,2.207175
25,8,0.009950,2.207175
25,9,0.009950,2.207175
26,0,2.207175,0.009950
26,1,2.207175,0.009950
26,2,2.207175,0.009950
26,3,0.009950,2.207175
26,4,2.207175,0.009950
26,5,2.207175,0.009950
26,6,0.009950,2.207175
26,7,2.207175,0.009950
26,8,0.009950,2.207175
26,9,2.207175,0.009950
27,0,2.207175,0.009950
27,1,0.009950,2.207175
27,2,0.009950,2.207175
27,3,0.009950,2.207175
27,4,0.009950,2.207175
27,5,2.207175,0.009950
27,6,0.009950,2.207175
27,7,2.207175,0.009950
27,8,0.009950,2.207175
27,9,2.207175,0.009950
28,0,2.207175,0.009950
28,1,2.207175,0.009950
28,2,2.207175,0.009950
28,3,0.009950,2.207175
28,4,0.009950,2.207175
28,5,2.207175,0.009950
28,6,0.009950,2.207175
28,7,0.009950,2.207175
28,8,0.009950,2.207175
28,9,2.207175,0.009950
29,0,0.009950,2.207175
29,1,0.009950,2.207175
29,2,0.009950,2.207175
29,3,0.009950,2.207175
29,4,2.207175,0.009950
29,5,2.207175,0.009950
29,6,0.009950,2.207175
29,7,2.207175,0.009950
29,8,0.009950,2.207175
29,9,0.009950,2.207175
30,0,2.207175,0.009950
30,1,2.207175,0.009950
30,2,0.009950,2.207175
30,3,2.207175,0.009950
30,4,0.009950,2.207175
30,5,2.207175,0.009950
30,6,0.009950,2.207175
30,7,0.009950,2.207175
30,8,2.207175,0.009950
30,9,0.009950,2.207175
31,0,-Infinity,2.217125
31,1,-Infinity,2.217125
31,2,-Infinity,2.217125
31,3,-Infinity,2.217125
31,4,-Infinity,2.217125
31,5,-Infinity,2.217125
31,6,-Infinity,2.217125
31,7,-Infinity,2.217125
31,8,-Infinity,2.217125
31,9,-Infinity,2.217125
32,0,2.217125,-Infinity
32,1,2.217125,-Infinity
32,2,2.217125,-Infinity
32,3,2.217125,-Infinity
32,4,2.217125,-Infinity
32,5,2.217125,-Infinity
32,6,2.217125,-Infinity
32,7,2.217125,-Infinity
32,8,2.217125,-Infinity
32,9,2.217125,-Infinity
33,0,2.207175,0.009950
33,1,2.207175,0.009950
33,2,2.207175,0.009950
33,3,2.207175,0.009950
33,4,0.009950,2.207175
33,5,2.207175,0.009950
33,6,0.009950,2.207175
33,7,2.207175,0.009950
33,8,0.009950,2.207175
33,9,0.009950,2.207175
34,0,2.217125,-Infinity
34,1,2.217125,-Infinity
34,2,2.217125,-Infinity
34,3,2.217125,-Infinity
34,4,2.217125,-Infinity
34,5,2.217125,-Infinity
34,6,2.217125,-Infinity
34,7,2.217125,-Infinity
34,8,2.217125,-Infinity
34,9,2.217125,-Infinity
35,0,0.009950,2.207175
35,1,2.207175,0.009950
35,2,0.009950,2.207175
35,3,2.207175,0.009950
35,4,0.009950,2.207175
35,5,0.009950,2.207175
35,6,2.207175,0.009950
35,7,2.207175,0.009950
35,8,2.207175,0.009950
35,9,2.207175,0.009950
36,0,2.207175,0.009950
36,1,2.207175,0.009950
36,2,2.207175,0.009950
36,3,2.207175,0.009950
36,4,0.009950,2.207175
36,5,2.207175,0.009950
36,6,2.207175,0.009950
36,7,0.009950,2.207175
36,8,0.009950,2.207175
36,9,0.009950,2.207175
37,0,2.217125,-Infinity
37,1,2.217125,-Infinity
37,2,2.217125,-Infinity
37,3,2.217125,-Infinity
37,4,2.217125,-Infinity
37,5,2.217125,-Infinity
37,6,2.217125,-Infinity
37,7,2.217125,-Infinity
37,8,2.217125,-Infinity
37,9,2.217125,-Infinity
38,0,2.207175,0.009950
38,1,2.207175,0.009950
38,2,0.009950,2.207175
38,3,0.009950,2.207175
38,4,2.207175,0.009950
38,5,2.207175,0.009950
38,6,0.009950,2.207175
38,7,2.207175,0.009950
38,8,0.009950,2.207175
38,9,0.009950,2.207175
39,0,2.207175,0.009950
39,1,2.207175,0.009950
39,2,0.009950,2.207175
39,3,0.009950,2.207175
39,4,0.009950,2.207175
39,5,2.207175,0.009950
39,6,2.207175,0.009950
39,7,2.207175,0.009950
39,8,0.009950,2.207175
39,9,2.207175,0.009950
40,0,2.217125,-Infinity
40,1,2.217125,-Infinity
40,2,2.217125,-Infinity
40,3,2.217125,-Infinity
40,4,2.217125,-Infinity
40,5,2.217125,-Infinity
40,6,2.217125,-Infinity
40,7,2.217125,-Infinity
40,8,2.217125,-Infinity
40,9,2.217125,-Infinity
41,0,2.207175,0.009950
41,1,0.009950,2.207175
41,2,0.009950,2.207175
41,3,2.207175,0.009950
41,4,2.207175,0.009950
41,5,2.207175,0.009950
41,6,0.009950,2.207175
41,7,2.207175,0.009950
41,8,0.009950,2.207175
41,9,0.009950,2.207175
42,0,2.207175,0.009950
42,1,2.207175,0.009950
42,2,0.009950,2.207175
42,3,0.009950,2.207175
42,4,2.207175,0.009950
42,5,0.009950,2.207175
42,6,0.009950,2.207175
42,7,2.207175,0.009950
42,8,0.009950,2.207175
42,9,0.009950,2.207175
43,0,0.009950,2.207175
43,1,0.009950,2.207175
43,2,0.009950,2.207175
43,3,0.009950,2.207175
43,4,2.207175,0.009950
43,5,2.207175,0.009950
43,6,2.207175,0.009950
43,7,0.009950,2.207175
43,8,0.009950,2.207175
43,9,2.207175,0.009950
44,0,2.207175,0.009950
44,1,0.009950,2.207175
44,2,2.207175,0.009950
44,3,0.009950,2.207175
44,4,2.207175,0.009950
44,5,0.009950,2.207175
44,6,0.009950,2.207175
44,7,0.009950,2.207175
44,8,2.207175,0.009950
44,9,0.009950,2.207175
45,0,2.217125,-Infinity
45,1,2.217125,-Infinity
45,2,2.217125,-Infinity
45,3,2.217125,-Infinity
45,4,2.217125,-Infinity
45,5,2.217125,-Infinity
45,6,2.217125,-Infinity
45,7,2.217125,-Infinity
45,8,2.217125,-Infinity
45,9,2.217125,-Infinity
46,0,-Infinity,2.217125
46,1,-Infinity,2.217125
46,2,-Infinity,2.217125
46,3,-Infinity,2.217125
46,4,-Infinity,2.217125
46,5,-Infinity,2.217125
46,6,-Infinity,2.217125
46,7,-Infinity,2.217125
46,8,-Infinity,2.217125
46,9,-Infinity,2.217125
47,0,-Infinity,2.217125
47,1,-Infinity,2.217125
47,2,-Infinity,2.217125
47,3,-Infinity,2.217125
47,4,-Infinity,2.217125
47,5,-Infinity,2.217125
47,6,-Infinity,2.217125
47,7,-Infinity,2.217125
47,8,-Infinity,2.217125
47,9,-Infinity,2.217125
48,0,0.009950,2.207175
48,1,0.009950,2.207175
48,2,2.207175,0.009950
48,3,2.207175,0.009950
48,4,2.207175,0.009950
48,5,0.009950,2.207175
48,6,0.009950,2.207175
48,7,2.207175,0.009950
48,8,2.207175,0.009950
48,9,2.207175,0.009950
49,0,2.207175,0.009950
49,1,0.009950,2.207175
49,2,2.207175,0.009950
49,3,0.009950,2.207175
49,4,2.207175,0.009950
49,5,0.009950,2.207175
49,6,0.009950,2.207175
49,7,0.009950,2.207175
49,8,0.009950,2.207175
49,9,0.009950,2.207175
50,0,2.217125,-Infinity
50,1,2.217125,-Infinity
50,2,2.217125,-Infinity
50,3,2.217125,-Infinity
50,4,2.217125,-Infinity
50,5,2.217125,-Infinity
50,6,2.217125,-Infinity
50,7,2.217125,-Infinity
50,8,2.217125,-Infinity
50,9,2.217125,-Infinity
51,0,0.009950,2.207175
51,1,2.207175,0.009950
51,2,2.207175,0.009950
51,3,2.207175,0.009950
51,4,2.207175,0.009950
51,5,2.207175,0.009950
51,6,0.009950,2.207175
51,7,2.207175,0.009950
51,8,2.207175,0.009950
51,9,2.207175,0.009950
52,0,2.207175,0.009950
52,1,2.207175,0.009950
52,2,0.009950,2.207175
52,3,0.009950,2.207175
52,4,0.009950,2.207175
52,5,0.009950,2.207175
52,6,0.009950,2.207175
52,7,2.207175,0.009950
52,8,0.009950,2.207175
52,9,2.207175,0.009950
53,0,2.207175,0.009950
53,1,2.207175,0.009950
53,2,2.207175,0.009950
53,3,0.009950,2.207175
53,4,0.009950,2.207175
53,5,0.009950,2.207175
53,6,2.207175,0.009950
53,7,2.207175,0.009950
53,8,2.207175,0.009950
53,9,0.009950,2.207175
54,0,0.009950,2.207175
54,1,0.009950,2.207175
54,2,0.009950,2.207175
54,3,2.207175,0.009950
54,4,0.009950,2.207175
54,5,2.207175,0.009950
54,6,2.207175,0.009950
54,7,2.207175,0.009950
54,8,2.207175,0.009950
54,9,2.207175,0.009950
55,0,2.217125,-Infinity
55,1,2.217125,-Infinity
55,2,2.217125,-Infinity
55,3,2.217125,-Infinity
55,4,2.217125,-Infinity
55,5,2.217125,-Infinity
55,6,2.217125,-Infinity
55,7,2.217125,-Infinity
55,8,2.217125,-Infinity
55,9,2.217125,-Infinity
56,0,0.009950,2.207175
56,1,0.009950,2.207175
56,2,2.207175,0.009950
56,3,0.009950,2.207175
56,4,2.207175,0.009950
56,5,2.207175,0.009950
56,6,2.207175,0.009950
56,7,0.009950,2.207175
56,8,2.207175,0.009950
56,9,2.207175,0.009950
57,0,2.207175,0.009950
57,1,0.009950,2.207175
57,2,2.207175,0.009950
57,3,2.207175,0.009950
57,4,2.207175,0.009950
57,5,2.207175,0.009950
57,6,2.207175,0.009950
57,7,2.207175,0.009950
57,8,2.207175,0.009950
57,9,2.207175,0.009950
58,0,2.207175,0.009950
58,1,0.009950,2.207175
58,2,0.009950,2.207175
58,3,0.009950,2.207175
58,4,0.009950,2.207175
58,5,2.207175,0.009950
58,6,0.009950,2.207175
58,7,2.207175,0.009950
58,8,0.009950,2.207175
58,9,0.009950,2.207175
59,0,0.009950,2.207175
59,1,2.207175,0.009950
59,2,0.009950,2.207175
59,3,2.207175,0.009950
59,4,0.009950,2.207175
59,5,2.207175,0.009950
59,6,2.207175,0.009950
59,7,2.207175,0.009950
59,8,2.207175,0.009950
59,9,2.207175,0.009950
60,0,2.207175,0.009950
60,1,2.207175,0.009950
60,2,0.009950,2.207175
60,3,0.009950,2.207175
60,4,2.207175,0.009950
60,5,0.009950,2.207175
60,6,2.207175,0.009950
60,7,0.009950,2.207175
60,8,2.207175,0.009950
60,9,2.207175,0.009950
61,0,0.009950,2.207175
61,1,0.009950,2.207175
61,2,2.207175,0.009950
61,3,0.009950,2.207175
61,4,2.207175,0.009950
61,5,0.009950,2.207175
61,6,2.207175,0.009950
61,7,0.009950,2.207175
61,8,0.009950,2.207175
61,9,0.009950,2.207175
62,0,2.207175,0.009950
62,1,2.207175,0.009950
62,2,2.207175,0.009950
62,3,0.009950,2.207175
62,4,2.207175,0.009950
62,5,2.207175,0.009950
62,6,0.009950,2.207175
62,7,2.207175,0.009950
62,8,0.009950,2.207175
62,9,0.009950,2.207175
63,0,0.009950,2.207175
63,1,2.207175,0.009950
63,2,0.009950,2.207175
63,3,0.009950,2.207175
63,4,0.009950,2.207175
63,5,0.009950,2.207175
63,6,2.207175,0.009950
63,7,2.207175,0.009950
63,8,0.009950,2.207175
63,9,2.207175,0.009950
64,0,2.207175,0.009950
64,1,0.009950,2.207175
64,2,2.207175,0.009950
64,3,0.009950,2.207175
64,4,0.009950,2.207175
64,5,2.207175,0.009950
64,6,0.009950,2.207175
64,7,0.009950,2.207175
64,8,2.207175,0.009950
64,9,2.207175,0.009950
65,0,0.009950,2.207175
65,1,0.009950,2.207175
