88,0.4
89,0.7
90,0.5
91,1.0
92,0.8
93,0.8
94,0.6
95,0.7
96,0.7
97,0.6
10,0.5
98,0.3
11,0.5
99,1.0
12,0.5
13,0.8
14,1.0
15,0.6
16,1.0
17,1.0
18,0.7
19,1.0
0,0.6
1,0.9
2,0.7
3,1.0
4,1.0
5,0.5
6,0.5
7,0.6
8,0.5
9,0.7
20,0.7
21,0.7
22,0.5
23,1.0
24,0.8
25,0.5
26,1.0
27,1.0
28,0.6
29,0.2
30,1.0
31,0.7
32,1.0
33,1.0
34,0.5
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,0.5
41,1.0
42,0.3
43,0.7
44,0.6
45,0.7
46,0.8
47,0.7
48,1.0
49,1.0
50,0.6
51,0.3
52,0.6
53,0.7
54,0.5
55,1.0
56,0.6
57,0.6
58,1.0
59,0.6
60,0.7
61,0.6
62,0.6
63,1.0
64,1.0
65,0.7
66,1.0
67,0.3
68,1.0
69,1.0
70,1.0
71,0.7
72,1.0
73,1.0
74,0.6
75,1.0
76,0.5
77,0.6
78,0.6
79,1.0
80,1.0
81,0.7
82,0.6
83,1.0
84,0.9
85,0.8
86,0.5
87,0.7
