88,0.034426
89,0.015340
90,0.021617
91,0.034846
92,0.015903
93,0.004529
94,0.043134
95,0.011062
96,0.034791
97,0.003691
10,0.002036
98,0.003003
11,0.014999
99,0.023758
12,0.007624
13,0.002774
14,0.002430
15,0.032209
16,0.012843
17,0.029691
18,0.030215
19,0.004023
0,0.034042
1,0.004551
2,0.005578
3,0.009164
4,0.005174
5,0.016031
6,0.024073
7,0.049280
8,0.021144
9,0.032270
20,0.021636
21,0.007034
22,0.029662
23,0.022852
24,0.052645
25,0.018800
26,0.045521
27,0.021025
28,0.006373
29,0.003088
30,0.049510
31,0.001391
32,0.072587
33,0.056687
34,0.005317
35,0.014942
36,0.005820
37,0.048332
38,0.023687
39,0.008634
40,0.055858
41,0.004165
42,0.030068
43,0.015300
44,0.053110
45,0.044505
46,0.033861
47,0.035394
48,0.024991
49,0.034573
50,0.046815
51,0.024317
52,0.025818
53,0.020563
54,0.010588
55,0.009428
56,0.024373
57,0.003817
58,0.017548
59,0.012803
60,0.016485
61,0.021206
62,0.010685
63,0.007793
64,0.009491
65,0.027494
66,0.017161
67,0.081954
68,0.020527
69,0.005315
70,0.004328
71,0.006866
72,0.012328
73,0.003498
74,0.036408
75,0.006659
76,0.015330
77,0.029481
78,0.032695
79,0.013169
80,0.013245
81,0.027040
82,0.039163
83,0.023686
84,0.004531
85,0.025843
86,0.011299
87,0.040372
