88,0.8
89,0.8
90,0.7
91,0.9
92,0.8
93,0.9
94,0.6
95,0.6
96,0.9
97,0.5
10,1.0
98,0.7
11,0.6
99,0.6
12,0.8
13,1.0
14,1.0
15,0.7
16,1.0
17,1.0
18,0.8
19,1.0
0,0.9
1,0.9
2,0.8
3,1.0
4,1.0
5,0.6
6,0.8
7,0.6
8,0.6
9,0.8
20,1.0
21,0.8
22,0.8
23,1.0
24,0.6
25,0.7
26,1.0
27,1.0
28,1.0
29,0.7
30,1.0
31,0.7
32,1.0
33,1.0
34,0.8
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,0.7
41,1.0
42,0.5
43,0.4
44,0.7
45,0.6
46,0.8
47,0.6
48,1.0
49,1.0
50,0.7
51,0.7
52,0.7
53,0.7
54,0.6
55,1.0
56,0.6
57,0.5
58,1.0
59,0.6
60,0.8
61,0.8
62,0.8
63,1.0
64,1.0
65,0.7
66,1.0
67,0.7
68,1.0
69,1.0
70,1.0
71,0.5
72,1.0
73,1.0
74,0.3
75,1.0
76,0.5
77,0.7
78,0.3
79,1.0
80,1.0
81,0.7
82,0.8
83,1.0
84,0.8
85,0.7
86,0.6
87,0.8
