0
,sgig,0.007840800769164762
,runwayspree,0.006812725542570127
,sgblogshop,0.0066071104972512005
,shipping,0.006415203121620202
,link,0.0063466647731805605
,worldwide,0.006099926718797848
,stylexstyle,0.006003973030982349
,photo,0.00563386594940828
,wiwt,0.0055104969222169245
,ootd,0.005387127895025569
,fashion,0.005030728483139429
,potd,0.004934774795323929
,michael,0.0045920830531257185
,chin,0.0045509600440619335
,keene,0.004537252374374004
,bio,0.004386468007806792
,amazing,0.004208268301863722
,clozette,0.0037696228718500113
,love,0.0037284998627862263
,instagram,0.0033583927812121583
1
,link,0.004531695406231092
,love,0.004121748727371779
,time,0.0036137713209591525
,food,0.00317263304696924
,best,0.002513153607065128
,photo,0.002510925635984371
,th,0.002444086503561657
,enjoy,0.002428490705996357
,know,0.0022279733087282147
,take,0.002114346783609601
,thank,0.0020720153330752154
,video,0.002034139824702344
,facebook,0.0019806685187641728
,bio,0.0019539328657950873
,please,0.0018581301093225306
,book,0.0018247105431111737
,come,0.0018224825720304164
,want,0.0017935189479805736
,part,0.0017667832950114882
,very,0.0017645553239307309
2
,session,0.005987374648959708
,trial,0.0058626379369745305
,sgfitness,0.005550796157011587
,training,0.005525848814614552
,fitness,0.00542605944502641
,ifsg,0.005276375390644197
,ironfitnesssingapore,0.00526390171944568
,ironfitnesssg,0.0051516386786590205
,gym,0.00460279714592424
,community,0.004378271064350921
,sgtraining,0.003941692572402801
,trainhardfighteasy,0.0039042715588072474
,link,0.0038917978876087294
,strengthandconditioning,0.0037171664908294813
,time,0.0033928510396680203
,photo,0.0030685355885065597
,come,0.003056061917308042
,video,0.0030435882461095245
,strength,0.0029063778629258292
,crossfitsg,0.002881430520528794
3
,food,0.0116930596019724
,sgig,0.011646193678583655
,foodporn,0.011353281657404008
,foodstagram,0.010029319321671998
,foodgasm,0.009806706185575465
,foodpics,0.009455211760159888
,instasg,0.008998269007119636
,eatoutsg,0.008599908658315315
,foodies,0.008377295522218782
,sgfood,0.008342146079677225
,instafood,0.008119532943580691
,sgfoodie,0.007803187960706672
,foodblogger,0.007709456113929185
,eatdreamlove,0.007568858343762953
,delicious,0.007475126496985466
,burpple,0.007439977054443908
,sgfoodies,0.007404827611902351
,igfood,0.007311095765124864
,tripadvisor,0.007217363918347376
,iglikes,0.007100199109875516
