532940651,1449596183,0,1
546998530,471877964,0,1
349467985,711882506,0,1
1175334097,2708917,0,1
1225970901,189778250,0,1
16262285,1198417,0,1
2692900,526172948,0,1
1605254150,2602391,0,1
23876446,1467334728,0,1
1032744242,24958698,0,1
25839290,788005,0,1
1962233829,54051005,0,1
2007924,9685103,0,1
1097118847,635537849,0,1
257610297,43958828,0,1
299889819,1370119083,0,1
1499377514,2196844247,0,1
175485485,231949310,0,1
286776930,526363172,0,1
1943148216,23732334,0,1
905938824,626589315,0,1
1507156742,287467149,0,1
1988504894,349467985,0,1
1178456903,815942819,0,1
3384273,1090055,0,1
1183567008,1555906765,0,1
1225970901,24958698,0,1
3429244,450292261,0,1
262385842,189778250,0,1
1443314383,208265659,0,1
276862452,781429,0,1
1422773575,301613458,0,1
577750387,3037457,0,1
1651870031,12823531,0,1
3357667,1481096959,0,1
2490353,15977721,0,1
686394932,23876446,0,1
605276364,43958828,0,1
1113921,2692900,0,1
1444451,1324153,0,1
366564420,387804605,0,1
635537849,23876446,0,1
54793988,450292261,0,1
3890255,25424715,0,1
176925601,5497777,0,1
553038838,856855,0,1
1985920060,179360669,0,1
1016338314,741575740,0,1
382170702,23876446,0,1
2316813039,504504226,0,1
2025788866,963680216,0,1
2061161,145308730,0,1
1676784,3135225,0,1
179192602,1501539660,0,1
1066901,29859151,0,1
1507355199,189380759,0,1
256497809,646862038,0,1
509995308,2490353,0,1
392938880,181896432,0,1
1481096959,5057456,0,1
610571830,4130384,0,1
190439839,181896432,0,1
3135225,43958828,0,1
1153093183,431007701,0,1
1818706836,9456650,0,1
15977721,856855,0,1
856125062,583684651,0,1
190439839,185416714,0,1
1381400840,1513088920,0,1
1985920060,190136173,0,1
200449325,300551308,0,1
422169964,2692900,0,1
1424701184,208808122,0,1
5057456,1090055,0,1
616930563,1691802,0,1
1217669213,218585478,0,1
3384273,905890985,0,1
1477732293,224336487,0,1
2007924,45966580,0,1
831038,635537849,0,1
445583504,1691802,0,1
3037457,41357433,0,1
2692900,1113921,0,1
28893179,3523523,0,1
421383221,259362248,0,1
506234210,248508947,0,1
193880636,526172948,0,1
23876446,251584954,0,1
232933340,387804605,0,1
267906357,1358376686,0,1
181896432,233986127,0,1
831038,528372598,0,1
266084535,3830537,0,1
3125808665,362614946,0,1
41373987,1064366,0,1
422169964,5057456,0,1
1325596464,530770006,0,1
1000179911,206367606,0,1
1543676122,230727846,0,1
273275256,2196457,0,1
185524037,37418852,0,1
1676784,4487106,0,1
1119840252,27622521,0,1
815942819,1225970901,0,1
242708369,1324153,0,1
686394932,990644,0,1
341934645,206367606,0,1
1370119083,2479803,0,1
1943148216,1898141,0,1
35720927,234623250,0,1
1264037986,1371467,0,1
610571830,55995087,0,1
33747063,2226095,0,1
1649486146,52858265,0,1
2382136,294631191,0,1
329678610,299889819,0,1
870166,2805685,0,1
1444451,2692900,0,1
526751220,31633728,0,1
1515197396,646862038,0,1
307212206,447587670,0,1
4270959,646862038,0,1
546998530,78648,0,1
263832221,385182586,0,1
31633728,89692,0,1
249463098,1324153,0,1
345586825,222815744,0,1
1153093183,325307068,0,1
484426217,1956431,0,1
430746774,1038393,0,1
1956431,1371467,0,1
200888797,233986127,0,1
20362787,1567992975,0,1
208808122,78648,0,1
2479803,2210447,0,1
1567628479,223279297,0,1
47525,197868268,0,1
1097118847,326759817,0,1
1605254150,1465362960,0,1
3357667,322100534,0,1
400235601,175485485,0,1
357757604,1676784,0,1
1985920060,3135225,0,1
536175077,186019852,0,1
2641062,1557097025,0,1
286776930,177795215,0,1
1477732293,517406675,0,1
1516472907,185416714,0,1
342018260,23732334,0,1
250649733,845529,0,1
856125062,360608500,0,1
1579010136,1568310191,0,1
25485637,15597699,0,1
1178430872,261196906,0,1
1677872605,376424344,0,1
2061161,4130384,0,1
1178430872,1491416138,0,1
460386136,41373987,0,1
527605791,1585494956,0,1
233899409,27622521,0,1
2602391,1513962184,0,1
2176671300,1454352926,0,1
2602391,12823531,0,1
222815744,30412871,0,1
23876446,509995308,0,1
42374887,1751791049,0,1
1530338851,258102864,0,1
1045930117,252976899,0,1
2077774514,181896432,0,1
1320835879,646795831,0,1
10185510,12843885,0,1
1522963042,224984506,0,1
460386136,20850451,0,1
6360082,4270959,0,1
3429244,250649733,0,1
1392836448,360644987,0,1
295032399,856855,0,1
42374887,1083349321,0,1
646862038,349467985,0,1
1467334728,1297589,0,1
1213941,332326823,0,1
1312221,2226095,0,1
484426217,144499478,0,1
28249774,1898141,0,1
221758078,23876446,0,1
248508947,349467985,0,1
17504456,7326258,0,1
513777862,2692900,0,1
257610297,224984506,0,1
1499366709,249463098,0,1
316731281,1467334728,0,1
1929380441,4268403,0,1
3999606,523025192,0,1
289020041,517406675,0,1
372958001,628103579,0,1
343614888,2692900,0,1
1032744242,235476465,0,1
289020041,9456650,0,1
253454704,11743588,0,1
311231643,1090055,0,1
253454704,18854090,0,1
222066767,366564420,0,1
1943148216,190439839,0,1
1075272,990644,0,1
1476954,297317271,0,1
41357433,348630381,0,1
301613458,1651870031,0,1
237178974,367160963,0,1
295032399,5057456,0,1
1985920060,1198417,0,1
3890255,845529,0,1
1469609400,1551389,0,1
1401016,1105797835,0,1
1985920060,217782915,0,1
539308758,216469060,0,1
248522344,27431896,0,1
4487106,27431896,0,1
1297589,316731281,0,1
1929380441,1213941,0,1
200449325,294631191,0,1
44272785,204847429,0,1
1016338314,1080490214,0,1
181896432,10185510,0,1
349509147,562986421,0,1
12462327,27431896,0,1
1090055,23461186,0,1
1144469368,769582,0,1
1524747123,31633728,0,1
1326449464,1513962184,0,1
1507355199,1964604447,0,1
1593757006,1296293073,0,1
831038,1444451,0,1
1198017,1371467,0,1
698951556,257610297,0,1
25905206,9456650,0,1
56061555,3044909,0,1
392938880,360644987,0,1
1444451,450292261,0,1
175485485,1370119083,0,1
407307136,23788064,0,1
3117840,179649326,0,1
1466683017,23876446,0,1
240442515,145714741,0,1
2537473,35127351,0,1
196778200,12823531,0,1
449299746,1113090,0,1
1956431,6308389,0,1
43958828,447587670,0,1
360644987,204847429,0,1
1326277,2007924,0,1
1827621887,13059005,0,1
188531337,2226095,0,1
4787785,16065847,0,1
359509471,698951556,0,1
1528450183,273114450,0,1
218139189,9456650,0,1
190439839,303982408,0,1
252220691,224608307,0,1
20850451,35901338,0,1
11743588,2692900,0,1
316731281,1312221,0,1
670609188,1358376686,0,1
1478180863,23732334,0,1
305293405,176925601,0,1
868058015,744313691,0,1
1495967240,13889052,0,1
3135225,12752931,0,1
2382136,216662596,0,1
9456650,509995308,0,1
1401016,6308389,0,1
2138705146,990644,0,1
3125808665,616930563,0,1
8029226,431007701,0,1
1636331635,12823531,0,1
1175334097,178043101,0,1
190439839,43958828,0,1
1326449464,1659033973,0,1
607866507,1227476,0,1
3044909,12843885,0,1
1551389,582416280,0,1
3037457,22171095,0,1
44111646,257610297,0,1
1499377514,1351903609,0,1
1904819173,342018260,0,1
41357433,562986421,0,1
218139189,1370119083,0,1
544012526,5977929,0,1
202670502,476132155,0,1
471877964,1225970901,0,1
1721619967,471877964,0,1
9456650,582416280,0,1
258102864,2692900,0,1
544012526,460386136,0,1
359509471,145714741,0,1
471877964,231949310,0,1
1217669213,460386136,0,1
43373288,224336487,0,1
50844490,1914530079,0,1
301613458,513777862,0,1
1751791049,42374887,0,1
1545775,1515197396,0,1
1508932219,1585494956,0,1
2188824,1964604447,0,1
1424701184,635537849,0,1
242708369,216662596,0,1
192121043,305293405,0,1
1097118847,12823531,0,1
495379863,587003481,0,1
3117840,564835471,0,1
23626351,26795042,0,1
457199627,661565659,0,1
3384273,1119840252,0,1
3429244,218496931,0,1
460386136,305293405,0,1
