1469609400,0,1
1262742,1,1
431904090,2,1
13299395,3,1
467814133,4,1
1114970510,5,1
546998530,6,1
1971402599,7,1
267906357,8,1
1676703,9,1
1542462653,10,1
385182586,11,1
1354076618,12,1
1827621887,13,1
15318279,14,1
1112056,15,1
2183178290,16,1
1551859751,17,1
1714328,18,1
962785815,19,1
24211166,20,1
221758078,21,1
1088969,22,1
2516898,23,1
1406894013,24,1
1537191,25,1
2948999,26,1
15343745,27,1
15412975,28,1
1545775,29,1
1696627228,30,1
1480704938,31,1
278477371,32,1
2031970835,33,1
787724071,34,1
26913335,35,1
21751548,36,1
61691,37,1
1456330238,38,1
50474234,39,1
2645075,40,1
1722971411,41,1
368237438,42,1
1394586531,43,1
215014211,44,1
43580430,45,1
264345969,46,1
25905206,47,1
1335967334,48,1
1534227225,49,1
2015349687,50,1
245568716,51,1
922892,52,1
1485590798,53,1
13429220,54,1
478780012,55,1
1549937221,56,1
216497038,57,1
30386835,58,1
31533162,59,1
21552360,60,1
282674163,61,1
253875188,62,1
1593757006,63,1
1470941396,64,1
1227972770,65,1
2063174114,66,1
1263811512,67,1
1427159752,68,1
287467149,69,1
177274122,70,1
328294485,71,1
1177786565,72,1
1375412714,73,1
1856554,74,1
1943148216,75,1
54285677,76,1
25839290,77,1
360608500,78,1
1531968802,79,1
55153,80,1
232933340,81,1
1649781242,82,1
1386808,83,1
317303826,84,1
539308758,85,1
8029226,86,1
419591776,87,1
42141295,88,1
1442509122,89,1
686394932,90,1
33322378,91,1
14851693,92,1
1422773575,93,1
2176671300,94,1
1476988950,95,1
5767799,96,1
25496,97,1
25614620,98,1
373669853,99,1
1517348844,100,1
358871966,101,1
6239422,102,1
1153902371,103,1
18454432,104,1
2126560010,105,1
793489,106,1
1819997118,107,1
1491152429,108,1
2245324,109,1
1278495445,110,1
577750387,111,1
621297654,112,1
1382916558,113,1
192974291,114,1
1331715096,115,1
506234210,116,1
496776266,117,1
221252982,118,1
9370272,119,1
721435072,120,1
789852986,121,1
1543999939,122,1
553038838,123,1
232007553,124,1
1499377514,125,1
280453972,126,1
2101001175,127,1
1106052273,128,1
1555268,129,1
185147318,130,1
473769076,131,1
17504456,132,1
35901338,133,1
499091330,134,1
489094581,135,1
430746774,136,1
698241691,137,1
2047152,138,1
484426217,139,1
1649551881,140,1
1144469368,141,1
1326277,142,1
959837397,143,1
3125808665,144,1
392938880,145,1
38275398,146,1
246114379,147,1
1904819173,148,1
498198797,149,1
1218141950,150,1
1271676860,151,1
1676453981,152,1
425079374,153,1
1516785452,154,1
289565787,155,1
1045930117,156,1
1480533045,157,1
1000424281,158,1
243496184,159,1
1364311150,160,1
2968323592,161,1
24513535,162,1
717886418,163,1
853689,164,1
1490431958,165,1
1169719950,166,1
261196906,167,1
4331446,168,1
8938946,169,1
45925025,170,1
1491416138,171,1
1401016,172,1
2025788866,173,1
1654614889,174,1
229136978,175,1
1424109226,176,1
1215887186,177,1
276680597,178,1
449299746,179,1
818729,180,1
2186924131,181,1
670609188,182,1
752373297,183,1
177821977,184,1
419425480,185,1
2280568248,186,1
91415,187,1
1751791049,188,1
1567628479,189,1
79286,190,1
637389737,191,1
1139660770,192,1
1175334097,193,1
45207098,194,1
2809647,195,1
1636331635,196,1
459180955,197,1
48067105,198,1
300562191,199,1
1435651265,200,1
2397254,201,1
1773556180,202,1
1435018358,203,1
1636712716,204,1
325307068,205,1
286776930,206,1
3357667,207,1
1524747123,208,1
5540769,209,1
1956431,210,1
2073559080,211,1
45816005,212,1
233899409,213,1
1691802,214,1
1288083675,215,1
1478180863,216,1
2942141729,217,1
1565173930,218,1
1355986145,219,1
387826753,220,1
445583504,221,1
973423826,222,1
1501575,223,1
616930563,224,1
31314909,225,1
2821360,226,1
1304193556,227,1
2308975565,228,1
3999606,229,1
465923525,230,1
1373831958,231,1
1264037986,232,1
16467772,233,1
1414182837,234,1
440174189,235,1
3599657,236,1
1837920954,237,1
1300620796,238,1
180442293,239,1
1328039922,240,1
466158442,241,1
367027130,242,1
327925714,243,1
1985920060,244,1
1183567008,245,1
1856150,246,1
1962233829,247,1
1516472907,248,1
144499478,249,1
1116592402,250,1
13436270,251,1
233923718,252,1
1412514814,253,1
38291410,254,1
2210447,255,1
1579010136,256,1
1209532996,257,1
1492725998,258,1
1918162045,259,1
223279297,260,1
816927414,261,1
1017038,262,1
673326824,263,1
755662980,264,1
185953913,265,1
410823480,266,1
416747483,267,1
1576395300,268,1
237178974,269,1
434113701,270,1
1553062,271,1
1691605549,272,1
1032744242,273,1
305293405,274,1
477795958,275,1
698951556,276,1
1296293073,277,1
532940651,278,1
1409019759,279,1
288415648,280,1
2196844247,281,1
1083349321,282,1
1869324,283,1
10217226,284,1
1651870031,285,1
587003481,286,1
1568310191,287,1
1706203427,288,1
14869619,289,1
317988743,290,1
798491561,291,1
1833036267,292,1
1734853732,293,1
217639909,294,1
20049903,295,1
31283052,296,1
198442710,297,1
326759817,298,1
632452757,299,1
44605115,300,1
8429742,301,1
54793988,302,1
3429244,303,1
1481096959,304,1
2641062,305,1
1770922172,306,1
536175077,307,1
363140498,308,1
203244119,309,1
421383221,310,1
13763185,311,1
457199627,312,1
1955404609,313,1
399747591,314,1
258055186,315,1
554792230,316,1
1443314383,317,1
530897843,318,1
23788064,319,1
234122468,320,1
32329455,321,1
1482864011,322,1
1573031,323,1
308479058,324,1
228131766,325,1
188294184,326,1
242298165,327,1
399496791,328,1
189380759,329,1
2049694412,330,1
1495967240,331,1
1016338314,332,1
976955592,333,1
46879111,334,1
785790431,335,1
602639885,336,1
409147008,337,1
325951115,338,1
1171396364,339,1
274978867,340,1
1691535053,341,1
1302497498,342,1
416576311,343,1
1082428988,344,1
311231643,345,1
24693259,346,1
1454352926,347,1
1605254150,348,1
422169964,349,1
35168079,350,1
193880636,351,1
600642819,352,1
208471870,353,1
1753558959,354,1
470262620,355,1
1555906765,356,1
1507156742,357,1
1484325420,358,1
557687018,359,1
557637002,360,1
1679620202,361,1
360644987,362,1
3081667,363,1
14226171,364,1
320887137,365,1
1520545325,366,1
787034200,367,1
6878507,368,1
200486085,369,1
975715980,370,1
1086907885,371,1
1326449464,372,1
855086,373,1
600462354,374,1
1515586953,375,1
1818706836,376,1
4584966,377,1
565062187,378,1
796936457,379,1
362626626,380,1
1522027594,381,1
224608307,382,1
1659033973,383,1
607866507,384,1
1914530079,385,1
1465362960,386,1
1532131743,387,1
4567477,388,1
28893179,389,1
504504226,390,1
44111646,391,1
1320835879,392,1
1178430872,393,1
266954200,394,1
245980254,395,1
1228619,396,1
902199,397,1
5497777,398,1
1398219140,399,1
7326258,400,1
1389152936,401,1
12294825,402,1
37418852,403,1
202233073,404,1
4277286,405,1
513777862,406,1
6339155,407,1
598953104,408,1
1036313865,409,1
292541916,410,1
549914473,411,1
1507355199,412,1
28249774,413,1
25969892,414,1
1153093183,415,1
1649486146,416,1
422202887,417,1
527605791,418,1
1757730544,419,1
278969024,420,1
56061555,421,1
3925743,422,1
239723074,423,1
267960956,424,1
661565659,425,1
431007701,426,1
262061359,427,1
1674727,428,1
562986421,429,1
307212206,430,1
329032009,431,1
1499366709,432,1
1277491366,433,1
315377927,434,1
1400344254,435,1
395692372,436,1
7251090,437,1
602163313,438,1
976675492,439,1
528372598,440,1
1776159778,441,1
2138705146,442,1
1467334728,443,1
905890985,444,1
1490671767,445,1
517406675,446,1
262385842,447,1
1627581574,448,1
1293482,449,1
21142246,450,1
1175253,451,1
29574323,452,1
1677872605,453,1
315420407,454,1
367792890,455,1
18382607,456,1
252220691,457,1
1720320675,458,1
596888605,459,1
356916851,460,1
3398876,461,1
13889052,462,1
1522963042,463,1
536515954,464,1
1239547647,465,1
660530792,466,1
13114092,467,1
227342221,468,1
490407155,469,1
1964604447,470,1
145795748,471,1
216469060,472,1
1293951323,473,1
234623250,474,1
558684145,475,1
4623497,476,1
249061491,477,1
1702552003,478,1
47525,479,1
53960967,480,1
183636049,481,1
1543676122,482,1
196778200,483,1
400235601,484,1
263832221,485,1
883349757,486,1
1265783821,487,1
449067455,488,1
31836700,489,1
207765407,490,1
646795831,491,1
1227476,492,1
466438858,493,1
303310424,494,1
745141012,495,1
459486971,496,1
1244851794,497,1
930783860,498,1
726342021,499,1
295032399,500,1
54194045,501,1
349509147,502,1
28946283,503,1
8615719,504,1
489759486,505,1
213089330,506,1
316964053,507,1
1027212419,508,1
2316813039,509,1
205179636,510,1
179649326,511,1
467702658,512,1
1172289835,513,1
1030664219,514,1
468098413,515,1
1466683017,516,1
1380723642,517,1
22628170,518,1
1435070648,519,1
357757604,520,1
749668537,521,1
905938824,522,1
1473393,523,1
1460711082,524,1
238380518,525,1
11743588,526,1
276603658,527,1
1557895756,528,1
202670502,529,1
198854466,530,1
1929380441,531,1
572377614,532,1
1359231784,533,1
495379863,534,1
40366309,535,1
8907823,536,1
564835471,537,1
1988504894,538,1
643911676,539,1
425194107,540,1
253454704,541,1
963680216,542,1
526751220,543,1
362614946,544,1
605276364,545,1
1523737196,546,1
1499566990,547,1
201037829,548,1
256497809,549,1
6091652,550,1
216662596,551,1
211895754,552,1
218139189,553,1
2077774514,554,1
55995087,555,1
222066767,556,1
267621951,557,1
177795215,558,1
4562165,559,1
332326823,560,1
1512211528,561,1
228667981,562,1
271239922,563,1
1501539660,564,1
1513088920,565,1
1360848222,566,1
1538102375,567,1
864453698,568,1
1178456903,569,1
199158775,570,1
870166,571,1
741575740,572,1
2869768,573,1
864009,574,1
1320005854,575,1
240383262,576,1
20362787,577,1
3384273,578,1
1297589,579,1
3868576,580,1
1505821325,581,1
869170233,582,1
478494954,583,1
1056489708,584,1
2805685,585,1
457726539,586,1
10792760,587,1
237513364,588,1
476132155,589,1
1430565170,590,1
1198017,591,1
247538574,592,1
561748977,593,1
25485637,594,1
507532621,595,1
188531337,596,1
538891745,597,1
309256667,598,1
1268586529,599,1
205697930,600,1
2493785,601,1
1637893417,602,1
1225970901,603,1
42374887,604,1
1217669213,605,1
249463098,606,1
186892618,607,1
3014331,608,1
303982408,609,1
1325596464,610,1
1351903609,611,1
48805145,612,1
373615074,613,1
179192602,614,1
1585494956,615,1
178448614,616,1
11936494,617,1
361863289,618,1
310091193,619,1
1198417,620,1
794087,621,1
530770006,622,1
530899937,623,1
353020539,624,1
1515197396,625,1
1217807468,626,1
812059436,627,1
711882506,628,1
233379621,629,1
642020385,630,1
21413848,631,1
1517665571,632,1
250649733,633,1
1513962184,634,1
1080490214,635,1
342135320,636,1
406131785,637,1
415340009,638,1
23640688,639,1
1557097025,640,1
300551308,641,1
1676477,642,1
185524037,643,1
197868268,644,1
637296152,645,1
1530338851,646,1
2382136,647,1
1068757954,648,1
259362248,649,1
1968021964,650,1
257610297,651,1
1347197698,652,1
9539073,653,1
1381400840,654,1
744313691,655,1
376424344,656,1
342018260,657,1
208265659,658,1
845519,659,1
16262285,660,1
1567992975,661,1
12906914,662,1
407092217,663,1
979633571,664,1
523025192,665,1
752099318,666,1
322100534,667,1
1661597304,668,1
1721619967,669,1
1788508,670,1
33747063,671,1
208808122,672,1
26795042,673,1
192231307,674,1
535887615,675,1
241421428,676,1
235476465,677,1
271156627,678,1
582416280,679,1
382170702,680,1
175485485,681,1
1484014000,682,1
1119840252,683,1
200888797,684,1
831038,685,1
37077380,686,1
467481116,687,1
224888618,688,1
266084535,689,1
363087494,690,1
335036925,691,1
1528450183,692,1
1038393,693,1
460386136,694,1
471877964,695,1
267653965,696,1
50844490,697,1
26926343,698,1
1991366,699,1
372958001,700,1
224984506,701,1
30412871,702,1
239380550,703,1
23732334,704,1
976262961,705,1
44272785,706,1
5175130,707,1
1465001512,708,1
359509471,709,1
43373288,710,1
769582,711,1
1484212212,712,1
16838282,713,1
366564420,714,1
856125062,715,1
1477732293,716,1
778228762,717,1
495410610,718,1
2061161,719,1
635537849,720,1
9688438,721,1
2076190,722,1
387804605,723,1
299889819,724,1
526363172,725,1
341934645,726,1
12462327,727,1
1392836448,728,1
1066901,729,1
527909974,730,1
781876,731,1
242343983,732,1
42050086,733,1
208695603,734,1
1603709979,735,1
12823531,736,1
2479803,737,1
240442515,738,1
269922335,739,1
1215437540,740,1
196677619,741,1
211739830,742,1
309194749,743,1
1424701184,744,1
78648,745,1
343614888,746,1
206367606,747,1
329678610,748,1
22440645,749,1
29859151,750,1
788005,751,1
23461186,752,1
13059005,753,1
251584954,754,1
248522344,755,1
544012526,756,1
345586825,757,1
18854090,758,1
1449596183,759,1
526172948,760,1
211165873,761,1
24958698,762,1
9456650,763,1
39609231,764,1
47783190,765,1
218496931,766,1
2602391,767,1
1340118021,768,1
297317271,769,1
276862452,770,1
1105797835,771,1
8829552,772,1
273275256,773,1
4270959,774,1
23626351,775,1
2308135,776,1
233986127,777,1
976963157,778,1
497665067,779,1
187634975,780,1
208367668,781,1
258102864,782,1
3890255,783,1
1358376686,784,1
29950685,785,1
218585478,786,1
1370119083,787,1
21420093,788,1
12152779,789,1
337358922,790,1
447587670,791,1
178043101,792,1
5755715,793,1
1387411024,794,1
176016306,795,1
3044909,796,1
204847429,797,1
4360687,798,1
1271707178,799,1
190439839,800,1
187151842,801,1
241151788,802,1
4787785,803,1
10185510,804,1
31633728,805,1
10004059,806,1
3373974,807,1
273114450,808,1
3879158,809,1
628103579,810,1
192121043,811,1
1312221,812,1
145308730,813,1
646862038,814,1
294631191,815,1
8946560,816,1
198762295,817,1
2007924,818,1
1683745,819,1
230727846,820,1
217782915,821,1
31768160,822,1
237776406,823,1
224336487,824,1
331302998,825,1
407307136,826,1
870445759,827,1
2708917,828,1
287869909,829,1
509995308,830,1
367160963,831,1
5361039,832,1
41357433,833,1
1551389,834,1
5977929,835,1
2537473,836,1
16065847,837,1
326739637,838,1
27543924,839,1
41987900,840,1
856855,841,1
41373987,842,1
1075272,843,1
252976899,844,1
1064366,845,1
1113090,846,1
179360669,847,1
10820607,848,1
583684651,849,1
335965077,850,1
777821651,851,1
320498757,852,1
610571830,853,1
15977721,854,1
1476954,855,1
35720927,856,1
15597699,857,1
26958503,858,1
630230818,859,1
2226095,860,1
2188824,861,1
3830537,862,1
6360082,863,1
4130384,864,1
248508947,865,1
845529,866,1
231949310,867,1
1445709739,868,1
54051005,869,1
363956201,870,1
626589315,871,1
217728319,872,1
174332982,873,1
43221060,874,1
27622521,875,1
958642,876,1
3112656,877,1
247605893,878,1
54815032,879,1
43958828,880,1
1649828,881,1
22171095,882,1
316731281,883,1
1000179911,884,1
25424715,885,1
9685103,886,1
3037457,887,1
186019852,888,1
255457057,889,1
