0,0,1,9888 6660 4220 4220 592 1477 9888 4220 6660 6660 9888 9888 6660 9888,1
1,0,1,810 810 5562 5562 4069 5562 7688 5552 4069 4485,1
2,0,1,6579 9888 592 9677 7357 737 6660 7883 592 9888,1
3,0,1,4500 60 9888 4500 9415 9888 592 9888 4500 1477 592 9888 9415 9888 8434 6660 9888,1
4,0,1,7357 592 9888 737 9888 7357 8845 4220 9415 7357 592 9888 4220 9888 7357 592 9415,1
5,0,1,592 9888 9314 9888 9888 9415 9888 737 9888 1237 9415,1
6,0,0,8825 601 601 5436 7433 601 8526 6650 8825 7101,1
7,0,1,4220 7357 9415 4852 7357 592 9888 1346 9888 9415 7357 9888 9888 592 6491 592 9415 4238 9888,1
8,0,1,737 1477 9888 9888 9888 592 592 737 9888 6660 9888 4500 7357 7690,1
9,0,1,9888 7357 9888 9888 4220 4220 1477 9888 4500 4220 9888 9415 7357 7357,1
10,0,1,737 4220 9888 9888 4500 4220 9888 9415 8736 4500 9888 592 5943 592 9888 9415 3380 4500 737,1
11,0,1,1477 7357 592 737 5062 9415 7357 737 592 9415 1477 7693 592 9415 4220,1
12,0,1,592 4500 1477 4500 7357 9888 9415 6660 9888 9888 4500,1
13,0,1,737 7357 9888 4500 9888 9415 4500 4220 9415 9329 6660 1471 8141,1
14,0,0,9888 5830 592 4500 9888 9888 592 7357 4500 9888,1
15,0,1,9415 1477 9888 7357 7357 4103 4220 9629 737 6595 6660 6660 9888 9888 9888 7357,1
16,0,1,737 592 4220 4500 9415 9888 4220 9888 9415 7357 9888 4500 4220 592 4220 4500,1
17,0,1,9888 592 9888 2017 6660 592 7357 9888 9888 9415 592 9415 9888 3477 4500 9888 592 9415 7357,1
18,0,1,4500 7357 4220 7357 7357 7357 592 592 7357 1477 592 9415 737,1
19,0,1,592 9888 592 4220 9888 6660 737 737 4220 9888,1
20,0,1,9888 4500 9415 9888 592 7357 9888 9888 9888 5944 592 7357,1
21,0,1,592 9415 4220 9888 592 7357 7357 6660 9888 4500 9888 592 737 592 592 737,1
22,0,1,9454 9888 7357 9888 9888 4220 9888 592 9888 9415 9888 4500 7357 4220 7357 592 9415,1
23,0,1,4071 2012 4500 9888 9888 7357 7357 9888 9888 737 1477 9888 9888 4500 737 9888,1
24,0,1,1477 9415 9888 9888 9702 737 9415 7357 9888 9415 9888 592 9888 9415 6660,1
25,0,1,9888 5468 9415 4500 6660 9888 9415 4220 592 6660 9888,1
26,0,1,592 9888 592 4220 7357 7357 9888 592 9888 9888 7357,1
27,0,1,9888 9608 737 4500 9888 7482 1477 7357 592 4500 592 9415 4319,1
28,0,1,4500 7357 592 9888 9415 9415 4220 7357 1087 7357 4500 9888 592 592 737 9888 4500 9888 4220,1
29,0,1,4500 9888 9415 9888 8277 9888 9415 9888 6660 9888 8616 592 9888 592 9415 1477 9415,1
30,0,1,737 737 9888 9888 9415 753 7357 9415 9888 6660 9888 7357 9888,1
31,0,1,4500 4500 4220 4220 4500 592 592 7278 9888 9415 9888 1477 592 9888 4500 592 9888 7357 7357,1
32,0,1,9888 4220 737 9888 9415 7357 4220 9888 9888 7357 4500 592 4220 9888 5419 9888 3167 2584,1
33,0,0,592 7357 737 4500 592 4500 9888 9415 9415 1210 9415 9888 5495 9888 9888 9415 4220,1
34,0,1,6660 592 737 1477 9888 9888 1477 9888 1477 9888 9415 7357 737 9888 9888,1
35,0,0,6650 4617 2374 6650 4617 6650 6650 620 620 620 6650 8526 8526 8526 8872 1645,1
36,0,1,592 9888 592 7357 9888 5782 4785 7357 4220 7357 592 6660 9888 7802 9888 7357 592,1
37,0,1,7357 4500 9415 4500 6660 9415 9888 4220 7357 9888 7357,1
38,0,1,9888 1477 7357 9888 9888 7357 9888 9415 7357 4500 9888,1
39,0,1,2615 9522 7001 2615 9797 2615 7716 9522 9797 2615 9797 7716,1
40,0,1,7001 1731 9797 9797 2615 2876 7192 3123 4087 2615 3859 4087 1731 4087 1731 7001,1
41,0,1,5562 6475 5562 810 4708 4759 8241 8241 5562 810 4485 8679 5562 810,1
42,0,1,9888 9415 9888 7357 592 9415 592 7357 9888 4500 7357 9888 9888 9415,1
43,0,0,5376 9099 5376 5376 2214 2674 6959 9310 153 9310 5376 5298,1
44,0,1,9888 1477 4500 4220 7357 592 1786 4220 9888 9888 9888 6660 6660 7458 9888 1477 9415 9888,1
45,0,1,4220 4500 7357 3477 592 4220 7357 7357 4220 9415,1
46,0,1,9415 9415 9888 9415 4220 592 2830 6660 9888 4220,1
47,0,1,9888 7357 1970 6660 4500 7357 592 6660 592 9888 9888 9888 4220 9888,1
48,0,0,1478 9888 9415 9888 7357 9888 9888 9888 7357 7357 7205 9888 592 9415 592 1477,1
49,0,1,8847 7908 6151 2559 9865 528 7908 9865 3600 9865 8683 1985 1327 8683,1
50,0,1,6660 7357 737 7357 9888 4500 9888 5612 737 4220 7357 4220 4220 9415 1477 9888,1
51,0,1,737 4220 4220 1477 9888 6660 4220 7357 4220 9888 6660,1
52,0,1,9415 592 9888 592 9888 9888 9888 9888 395 4500 4220 4220 9888 592 592 9888 7357 4500 7357,1
53,0,1,9415 7357 4500 7357 6660 4220 9888 592 4220 9415 9888,1
54,0,1,4500 4500 9888 9415 4220 9888 9888 2497 7357 2065 9250 1436 35 4640,1
55,0,1,2235 7357 7357 9888 592 4220 9415 4220 4500 7357 9888 4500 737 592 6660 737 4500 592 9415,1
56,0,1,2854 2834 5006 3955 3955 8075 820 5006 2834 8075 8675,1
57,0,1,9888 4500 7357 9136 6660 9888 9888 592 7357 4023 9888 592 9415 9415 9415 4220 7357 9888 9415,1
58,0,1,4220 9415 9415 9888 4220 1477 9888 6660 9888 6660 9888 9888 7357 1477 592 2551 4500,1
59,0,1,9888 9888 6660 9888 1477 4220 1477 7357 9888 7357 7357 9888 2781 6660 4500 9888 9415 4220,1
60,0,1,7357 9888 9888 7513 9888 9888 1477 8312 737 9415 4220 4500 7357 592,1
61,0,1,528 3600 7232 3600 3600 7908 4514 4598 9865 3633 8635 4514 528 7908 8683 4598 7908 3600,1
62,0,1,592 6660 592 7357 9888 1477 8174 9888 592 9888 7357 9415 9888 1477 4500 592,1
63,0,1,4500 592 592 4500 7357 4220 4220 9415 737 7357 2658 4220 9888 7357,1
64,0,0,9415 9888 9415 4220 4500 9888 9888 9415 4500 9415 4220 592 9888 9415 6335 7357 9415 9888,1
65,0,1,4355 7357 4220 592 4220 9888 9415 9415 4500 4500 592 9415 2076,1
66,0,1,9888 9415 592 5324 592 1477 4220 8418 9415 7357 9888 7357 592 4500 451 9888 3182 9327,1
67,0,1,737 1477 9888 592 9415 7357 592 592 737 8229 9888 592 9888 4500 4220,1
68,0,0,737 9888 220 4500 9888 592 4500 5144 7357 7357 592 592,1
69,0,1,9888 9888 592 6660 9415 737 737 7357 9888 6660 9415 4500 4220 9888 1743,1
70,0,1,4220 592 592 9888 9888 6660 9888 4500 4500 592 6660 6660 4500 9415 737 9888 4500 7357,1
71,0,1,7357 1365 7357 9888 4500 4220 4500 9121 2774 9888,1
72,0,1,9888 7357 737 4500 9888 7357 7357 9888 9888 6660 9888 7357 7357 592,1
73,0,1,6660 4220 592 9888 7357 9888 9888 4220 4220 9888 9888 8319 9888,1
74,0,0,9888 592 9888 1477 6660 7357 4500 9888 4500 4500,1
75,0,1,9888 9415 6660 6660 592 4500 9888 7357 9888 9837 9415 9888 4220 6660 6660 9888,1
76,0,1,4500 7357 737 2375 9888 9888 9888 1477 7357 9888 9415 9888 4220 7357 3477 9415,1
77,0,1,6660 592 9888 9888 1477 592 6660 4220 1477 9888 9888 1477 4220 9888 592,1
78,0,0,9415 9888 9415 4500 9888 9888 9888 556 4220 1477 7357 592 9888 7357 3898 592 9888 4500,1
79,0,1,9888 9888 1477 6660 7357 592 9415 9415 7357 6660 9888 9415 592,1
80,0,1,9888 1477 4220 9888 9888 9847 9415 592 9415 9888 7357,1
81,0,1,9888 737 9888 592 7357 737 4500 7357 5364 9888,1
82,0,1,6151 5486 7460 7908 6151 9779 6756 1338 4514 9865 7692 8683 4514 4598 9865 9865,1
83,0,1,4500 4220 9415 1477 7357 592 592 4220 9452 9415 592,1
84,0,0,592 7357 9888 8551 9888 9888 592 9888 4500 592 9888 4500,1
85,0,0,9888 7377 7357 9888 592 9415 592 9888 592 9888 9888 1477 4220 7357 9888,1
86,0,1,592 9888 7357 9888 7357 7357 9888 3477 1477 9888,1
87,0,1,2615 9797 1731 2615 2615 1731 4087 9797 2615 9522 9797 3859 2615 9522,1
88,0,1,7357 9888 4220 4220 4500 9888 9888 7357 7357 9888 9415 9888 4220 4220 9888 7357,1
89,0,1,592 6660 9415 9888 9888 9888 9888 4500 9415 592 7171 4500 592 737,1
90,0,1,4220 9888 592 7357 7357 7357 4500 592 737 592 7357,1
91,0,1,5562 8596 1262 5562 5562 1263 2189 5592 3333 5562 5592 5592 8247 8596 5562 1263 5592,1
92,0,1,7357 4220 1477 9415 4500 592 737 6660 7357 9888,1
93,0,1,737 737 7357 592 592 4220 7357 7357 9888 4220 4220 3477,1
94,0,1,9574 6660 4220 592 1477 276 7357 737 9888 737 7357 7357 7357 9888 4500 9888,1
95,0,1,1477 7357 9415 5242 9888 9415 4500 9888 9888 9415 592 9415 592 1223 592 4500 7790 9888 9888,1
96,0,1,9888 6730 592 7357 9888 7357 7357 9415 592 4500 3477 9888,1
97,0,1,5933 7357 592 9888 592 592 9415 4500 9888 7357 9415 9415 9888 592 4500 7357,1
98,0,1,7357 4220 592 4500 9888 1794 4500 4374 4220 6660 7357 592 6660 9888 9415 9888 7357 737 9888,1
99,0,1,8229 8504 2536 3676 8229 3358 3676 3168 4055 8229 2536 2333 2333 8229 3676 2536 2536,1
100,0,1,7357 9888 9888 7357 9888 9888 9888 4500 4220 4220 9888 9888,1
101,0,1,1477 7357 9888 737 7357 9888 9415 4500 9888 4900 9888 7357 9888 9415,1
102,0,1,9888 592 9415 7357 9888 7357 9888 4220 4220 7357 4500 9888 4186 737 5823 592 1477 5467 5471,1
103,0,1,4220 9888 3477 4220 9888 9888 9888 737 9415 9415 6660 9888,1
104,0,1,737 9888 592 6660 592 4220 4500 135 7357 9888 592 4220 592 9888 9415 9415 1477 7357 8672,1
105,0,1,7521 737 9888 9888 4500 9415 9888 737 6660 737 9888 8776 592 737 6603 592,1
106,0,0,7357 6660 592 7357 737 6520 9888 7357 9888 7357 7087 8471 4220 4220 4220 9888 9415 9415,1
107,0,0,1477 6660 4500 9415 7846 9888 9888 8551 9888 7357 4220 592 151 9888 4220,1
108,0,1,9888 8521 6660 2690 737 6660 4220 9081 592 7357 9888 737 6660 737 4500 9888 9415 1477 9415,1
109,0,1,9888 7357 4500 9888 592 4220 6660 9888 9888 870,1
110,0,1,9888 9888 3477 592 4220 4136 737 592 592 7357 9888 9888 592 9415 7357 9888 9888 8002 9888,1
111,0,1,9865 3600 3600 3600 4598 4598 7908 4598 6151 3600 8683 9865 6151 3600 528 6151 4598,1
112,0,1,9936 4500 9888 9888 592 9888 3110 737 9415 9888,1
113,0,1,7357 9888 6660 4500 5799 9888 9888 592 737 7357 6660 4220 9888 4500 592 9888,1
114,0,1,6660 9415 737 9888 1477 9888 737 6660 592 737 592 9415 3974,1
115,0,1,4220 7395 9888 592 9888 9888 592 737 9415 4500 1477 9888 592 1477 9888 9415,1
116,0,1,7357 6660 7357 9415 7357 592 7719 4500 9888 6660 9415 3693,1
117,0,1,3859 9797 6549 9797 2615 9797 2615 2615 2615 3859 9797 1731 9797 7001 4087 9797,1
118,0,1,592 9888 4725 592 9888 4220 4220 9888 9507 390 6591 4220 9888 9415 4500 592 7357,1
119,0,1,4500 7357 4220 4500 9888 4220 9415 592 9888 9888 9415 592,1
120,0,1,737 9888 9888 9888 737 9888 1477 7357 7357 592 4220,1
121,0,1,9888 9888 7357 592 9888 737 592 9888 592 737 9415 592 737 5003 6660,1
122,0,1,7161 9522 9797 9797 9797 2615 7001 7001 9522 1731 2615 2268,1
123,0,1,9888 9888 4220 9888 9415 7357 9415 9888 4500 7357,1
124,0,1,9415 9888 2606 6660 9888 9415 592 9415 7357 737 1477 592 9888 9888 9888,1
125,0,1,7357 737 4500 2899 4229 6660 592 9888 4220 4220 4500 9888 9888 592 7357,1
126,0,1,4220 9888 9888 9415 9415 9888 592 737 9888 7357 9888,1
127,0,1,592 592 592 9415 7357 7357 592 592 592 4500,1
128,0,0,4617 6650 8630 6650 4617 5 2374 601 6650 6650 8526 9616 601 8526 373 8526 6650 601,1
129,0,1,592 7357 4500 1123 7357 592 7357 4220 4500 737 9888 4334 7357 9888 592 9888,1
130,0,1,592 9888 9888 6660 7357 9888 9415 4220 2492 1477 1415 6896 592 9888 4500 4500,1
131,0,1,4500 4220 7357 9888 6660 592 592 592 5176 592 7357,1
132,0,1,4220 7357 4220 4220 7357 9415 592 9415 4220 6660 4500 9888 592,1
133,0,1,8728 9888 6660 7357 592 4500 592 592 9888 9977 9888 9888 9415 592 7357,1
134,0,1,7357 6660 9888 9304 592 592 9415 438 592 9888 592 737 9415 737 592 4500 4500 9888 592,1
135,0,1,7357 1477 7357 6660 9415 4500 592 1161 4220 9415 4220 592 7357 4220 9415 1477 9415 9888,1
136,0,1,592 9888 7208 9888 737 7357 9888 7357 7357 592 4057 1477 4203 4500 1477,1
137,0,1,9888 592 9888 2291 3997 1477 9888 4500 7357 592 7357 7357 7357 4500 4500 6660 9888 7357 9888,1
138,0,1,1477 4220 7357 9888 4500 9888 1477 9415 9888 9888 4220 9888 6660 4220 9415 9415,1
139,0,1,2615 7192 2615 2615 9797 9797 3859 8970 7001 2615 4087 9797 4087 9797 9797,1
140,0,0,153 1635 5376 153 5376 7335 9099 5376 6959 5298 332 7437 5376 5376 5298 5376,1
141,0,1,592 922 9888 9888 4220 9888 6660 4220 3931 9415 9888 6660 4500 9415 9415 9888 9888 9888,1
142,0,1,6660 1477 7084 9888 4220 6660 9888 8219 9888 9888,1
143,0,1,4500 9888 9888 4500 9888 9888 4500 7357 7357 7357 9888 7357 9888,1
144,0,1,7357 7357 7357 9415 7357 4220 7357 737 592 6809 8653 5246 4500 4500,1
145,0,1,2830 3974 7357 9888 9888 4220 592 7357 592 8232 9888 9888 9888 3927 6660 4220,1
146,0,1,4220 7357 9888 7357 592 592 9888 3839 592 7904 9888 592,1
147,0,1,1477 7357 4500 7357 216 737 9415 592 9888 220 4220 9888 4220 592 9888 9888,1
148,0,1,9888 4500 6660 7357 592 6660 592 592 9888 4220 9888 592 9888 4220,1
149,0,0,9888 9888 6660 6660 592 592 9888 4220 4220 6916 4220 9888 7357 9888 737 7357,1
150,0,1,9888 9415 3493 9888 4220 4220 7357 9415 9888 3477,1
151,0,1,7357 592 9415 7357 4220 9888 737 4500 4220 9415 3477 6660 7301 592,1
152,0,0,6959 5298 5376 153 7437 5376 6532 5298 3527 153 2674 9099 8965 153 7437,1
153,0,1,592 1477 592 592 9888 7357 1477 592 9888 9888 9888 9888 9415 592 9888 9415 7333,1
154,0,1,4500 9888 4220 9888 4220 9888 7357 737 4220 4220 9415 592 1949 9888 737 6660,1
155,0,1,9888 9888 737 7357 592 737 9888 592 592 9888,1
156,0,1,592 4500 592 592 153 7357 9888 4397 592 592 592 737 592 9888 6660 9415 9888,1
157,0,1,9415 9888 6018 9415 6660 1477 7357 9888 592 7357 9888 1477 5749 1477 9415 4220 9415,1
158,0,1,4500 4220 4220 6660 592 9415 6660 9888 4500 9888 9888 6660 9888 1477 9888 7357 5405,1
159,0,0,9888 4220 9888 1477 9888 5824 4220 7357 9415 9888 4947,1
160,0,1,9415 9415 592 4220 9888 5932 9888 7357 7357 9888 9888 7357 9888 1477 4220 2714,1
161,0,1,737 592 4500 4220 592 4500 9888 9888 4220 9888 9888 9888,1
162,0,1,9888 519 9888 4220 9888 9888 592 4808 7357 592 7357 9888,1
163,0,1,9888 4500 592 4500 4500 7357 2049 7357 592 5870 4220 9888 4197 4220 592,1
164,0,1,4220 4500 592 7357 9888 4220 592 9888 7357 9888 7357,1
165,0,0,4829 5376 7437 5298 9310 5376 1761 9310 4509 9310 9099 6959,1
166,0,1,592 8952 7357 1477 9888 9415 9888 9888 9888 9415 737 4220 592 9888 4500 9888 592,1
167,0,1,737 7982 737 3477 592 592 6660 9888 9888 592 592 9415 737 7357 4220 1477 7357 4220,1
168,0,1,7357 9415 737 4220 9888 9888 9415 9888 4220 9888 9888 75 7357 3259,1
169,0,0,2674 153 9310 153 5376 5376 5376 5376 5298 5376 5376 5376 5376 5376 7437 1298 5298,1
170,0,0,6650 620 4617 4470 4617 6650 4320 6650 5217 2496,1
171,0,1,9888 4220 9415 4500 7357 9888 4220 7357 592 4500 9888 2606 592,1
172,0,1,9415 7357 737 6816 9888 592 4500 9888 6660 9415 9415 9888 4500 592,1
173,0,1,9797 9797 9797 2615 9797 9797 1731 4087 1731 1731,1
174,0,1,9888 9888 9888 737 9888 9888 5311 9415 7357 4473 4220 9415 9888 7357,1
175,0,1,9888 9888 7357 3461 9888 9888 4220 9888 9888 9415 4500 592 7357 9400 9415 4220,1
176,0,1,9797 9797 9797 1731 9797 9522 9797 9797 2615 4087 9797 9797 2615,1
177,0,1,4220 6660 6660 4500 7357 9888 9888 9888 4220 9888 4500 4220,1
178,0,1,4220 4220 9415 4500 1393 7357 592 7357 9888 9888 9888 737 9888,1
179,0,1,9888 592 9888 3278 4220 6660 4500 7357 9888 592 9888 3477 9888 7357 7357 737,1
180,0,1,737 9888 4220 592 7357 4500 592 9415 9888 9415 4500 9415 1477 9415 9888 4220,1
181,0,1,1477 9888 9415 9415 9888 592 9888 7357 9415 592 9888 7357 6535 9415 9415 9069,1
182,0,1,592 9888 9888 4500 9888 9888 592 9415 9888 4500 737 9415,1
183,0,1,9415 287 9888 592 9888 4220 592 9415 592 7357 592 9888 7357 4500 592 9888 9888,1
184,0,1,9415 4500 737 7357 9888 7139 7414 4500 3897 9888 737,1
185,0,1,9888 592 3454 9888 9888 9888 9415 9888 7357 592 592 9888,1
186,0,1,9888 592 9888 9415 592 7359 592 737 592 1477 9888 4500 7357 592 592 9415 9888 4500,1
187,0,0,5376 5376 2365 5376 5376 5376 9310 5298 5298 2674 9099 5376 9099 5376 5376,1
188,0,0,153 153 9099 9099 5298 2674 5298 5376 6959 9310 5376 9310 7437 9347 153 2674 332,1
189,0,1,4220 9415 9888 6660 592 9888 9888 4220 592 4220 7357 9888 7357 592 4220 9888,1
190,0,1,9888 9888 2017 6660 4220 4500 7357 4220 9888 7357 1477 7357 6660 4500 7357 9888 6660,1
191,0,1,4500 9888 7357 9415 592 8705 9888 4500 4220 7357 7357 4220 592,1
192,0,0,7437 5376 9310 1302 5376 5376 2674 5298 153 9310 9099 9310,1
193,0,1,4220 4500 592 4500 592 737 737 7357 4220 9888 9888 592,1
194,0,1,4500 9472 9888 7129 7357 9888 9415 9888 7357 4500,1
195,1,1,8452 7437 5376 9310 2674 2674 9310 2674 5376 9099 7273 5376 9310 153 5376,1
196,1,0,2674 5298 5298 2674 2674 5376 5298 6959 9310 5964 9310 6613 7437 5376 153 5376 5376 5376,1
197,1,0,153 5298 9099 9310 9310 5298 5376 6959 9310 5376 5376,1
198,1,0,9310 9310 9310 5376 9310 9310 1997 2674 9310 5376 5376 9310 5376 9099 153 332 5376 5376,1
199,1,0,4434 6606 8985 4434 6606 4588 4434 6606 6606 9978 6606 6606 1748 2674 6606 6606,1
200,1,0,5298 7437 7437 332 6959 9310 2674 5376 2674 5376 5376 5298 7437 4065 5376,1
201,1,0,5376 5376 153 9310 332 5376 9099 9310 9310 9310 5376 7437 9310 5376 5376 6959,1
202,1,0,153 1302 7437 5376 5298 153 9099 5376 2674 5298 5376 2674 9310 9310 9310,1
203,1,0,7908 6151 7908 8683 6151 4514 6151 7808 7908 3600 8683 6151,1
