1469609400,0.010648550799210035,0.015909322655917303,0.003527180703897595,0.021656693573452557,0.07314428317821216,0.003471323736418577,0.008376145998946313,1.0E-6,0.004779696735288884,0.007076482919577112
1262742,1.0E-6,5.054965118114077E-5,1.0E-6,1.4545585206190771E-5,1.0E-6,0.008463745813860038,1.0E-6,1.0486028644082851E-5,5.6335501877365535E-5,1.6068149098787962E-5
431904090,1.0E-6,1.0E-6,3.2047252772825105E-5,1.0E-6,1.0E-6,0.008199881715753239,1.0E-6,3.16288266989122E-4,0.009221639152592602,1.0E-6
13299395,1.0E-6,0.009024199368607017,6.78418012946513E-5,0.011147547729172409,0.008875458003841659,0.005738938922962776,0.009024992937435656,1.0E-6,0.010348421555162291,4.433659350976657E-5
467814133,0.0025583285589819483,2.540021481457579E-5,1.0E-6,1.479752104911031E-4,1.6044532016373966E-5,0.004608229391581988,0.0011629293003402492,4.7380194447397505E-5,4.513125203268409E-5,1.0616232999426393E-4
1114970510,1.0E-6,1.0E-6,6.2358943059618464E-6,4.228420311644087E-4,1.878192629581302E-5,0.0038226955565701837,1.7079595155303045E-5,0.002273141666667662,1.0E-6,1.0E-6
546998530,3.646547164351722E-4,4.755080302628691E-4,1.0E-6,0.01450670570848578,3.6204916117992767E-4,0.010609314584220084,2.5760100250738795E-4,1.0E-6,0.00154738901508683,1.0E-6
1971402599,5.078577808451956E-5,1.0E-6,6.98730086186934E-4,6.819777262554484E-5,1.0E-6,0.0033817469868994946,8.265175021595183E-5,1.0E-6,8.503796578480126E-5,5.253275787791691E-5
267906357,1.4609672772445537E-4,0.008707113510930103,0.002343804149894158,0.008378453340831048,1.0E-6,0.007204848794249563,1.0E-6,1.1751938530314514E-4,0.00788607085301937,1.0E-6
1676703,0.17618854066692033,6.081344787829073E-4,1.0E-6,1.0E-6,0.07980894718574481,0.003777812723391421,6.474116252726157E-5,6.980557800124113E-5,0.033500296990069976,7.674223764165563E-5
1542462653,1.0531719068864435E-4,9.098176623344644E-4,1.0E-6,0.009027684122910095,5.507490392868953E-5,5.650402135067324E-4,0.010320317062487957,4.239235086989532E-5,2.949806758228724E-4,1.0E-6
385182586,5.076582678916261E-4,0.004282683929993921,1.3350970415132644E-5,1.8581204377004191E-4,1.0E-6,7.262668949482584E-4,3.6551333443013916E-4,1.0E-6,0.0056237575017781104,1.0E-6
1354076618,1.0E-6,0.011943002747695627,1.1750001030899186E-4,3.552765511011289E-5,1.0E-6,0.008610772411086686,1.0E-6,0.008503400405664547,0.007379109457836795,1.0E-6
1827621887,1.7886692866512125E-4,1.7573729478244287E-4,1.0E-6,1.0E-6,1.0E-6,0.0065971752761747006,7.703128865251676E-4,1.0E-6,6.92177655313868E-5,8.599131584042464E-4
15318279,2.629261104488126E-4,3.150114428709685E-4,6.121447373136317E-5,2.5100631953047882E-5,3.86306398083899E-5,0.006937789670001387,5.618855362297902E-4,6.25532206265966E-5,1.775012536516747E-4,1.0E-6
1112056,0.01671028388361805,0.00684412871083632,0.019249934333562473,5.616402658656096E-5,0.02745301859827263,0.011634621397750138,1.0E-6,1.0E-6,0.004966267435532923,0.01943585138117241
2183178290,1.0E-6,0.017697612754451482,1.0E-6,0.010585226598237052,1.0E-6,0.015288166356174021,9.762803568067004E-5,4.26642362517783E-5,2.914508223177025E-5,1.0E-6
1551859751,1.0E-6,0.014190452775361097,1.0E-6,4.323075255735543E-5,0.011337581794365104,5.5157444093460296E-5,1.0E-6,1.0E-6,3.0325814876629368E-5,1.0E-6
1714328,1.0E-6,1.2808125123359471E-4,1.0E-6,0.011485865169353808,1.0E-6,0.009853627344157768,1.0E-6,0.01189566207315223,0.008018262001606337,0.010297492429977687
962785815,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.014159690120164714,1.0E-6,1.0E-6,0.005305983751060707,1.0E-6
24211166,0.02215015081120957,0.012520418803185555,0.030078291658116197,0.01620798967130976,0.023156106709606147,0.02337101900618873,0.027431008165498715,0.029356685648746137,5.995466304518766E-5,1.0E-6
221758078,0.03858828576194275,0.0071500861392474,1.0E-6,1.0E-6,0.08946387096965705,0.003252889428736667,0.05709594199591987,0.15634461966348023,1.0E-6,0.22049332447893377
1088969,1.1744673302465104E-4,1.0E-6,4.7058048988106763E-4,2.0913679345278282E-4,4.427524494949672E-4,0.011172899374716681,7.745396131795992E-4,5.474803516519108E-4,0.005477649529389559,1.0E-6
2516898,0.016483401643660467,0.019801627273325937,6.156902679059382E-5,1.0E-6,4.9542249175323205E-5,0.028406091570334885,1.2718306442437266E-4,3.5669994499218836E-5,0.016673259891140584,3.7587586812645796E-5
1406894013,1.0E-6,0.0033592857636825096,3.870546092656141E-4,6.009496938145745E-5,1.0E-6,2.777360444279342E-4,4.7046602465451343E-5,1.0E-6,0.004039352970600218,1.0E-6
1537191,1.0E-6,0.006394084115151605,1.0E-6,1.0E-6,0.006013080240465758,0.007219296046856715,1.7586362573414205E-4,4.596502569174419E-4,0.005910564255791641,4.8506806172414545E-4
2948999,4.229505167103238E-5,1.9536736413426785E-4,0.034260237050858657,0.031091960172813505,1.0E-6,0.0020992260003980705,0.034252778809064174,1.0E-6,3.6883221303707684E-4,1.0E-6
15343745,0.04467723729042581,0.006960577721260205,1.0E-6,1.0E-6,1.0E-6,0.007068766006860892,0.04501593447921503,1.0E-6,0.007470404729640562,0.08568713694389314
15412975,4.1703538341492034E-5,7.691629885992628E-4,8.016720014364477E-5,0.007282974866346727,1.0E-6,0.012637335982452612,4.5431903980885006E-5,1.0E-6,0.009028524104868702,1.1153327374192182E-4
1545775,0.03753777827796334,0.005126102560658585,0.045447160156168676,0.015957937092330843,0.09631241179269064,0.0029097660693564744,0.08732720297243347,0.05712674197534039,0.008896806115483073,1.0E-6
1696627228,1.0E-6,6.998255012711343E-6,0.3642103663774935,1.3866928003898897E-4,1.0E-6,6.837762702312357E-5,1.0E-6,1.415629460029591E-5,3.7146976627065655E-4,1.0E-6
1480704938,1.0E-6,0.024149028566460444,1.0E-6,1.1804241557648039E-5,0.008540124454856022,1.1599284427085755E-4,1.0E-6,0.009462272527208496,1.4830981458354816E-4,1.0E-6
278477371,5.465926841456604E-5,3.2321543775031203E-4,1.0E-6,0.0402013456213545,1.0E-6,2.3193552765350632E-4,0.02385256209768144,7.897050881592738E-5,7.095450429902649E-5,1.0E-6
2031970835,4.681354320315074E-4,1.4363489619458226E-4,1.0E-6,4.071135883680885E-5,1.0E-6,0.002433378612401544,1.9579051537184256E-5,1.0E-6,2.594120551035179E-4,1.0E-6
787724071,4.777152123884161E-4,6.443117400184491E-4,6.950935369392062E-4,6.116644937977577E-4,1.0E-6,0.011935452216950748,2.4058836552394287E-4,1.0E-6,0.006604230634711187,1.0E-6
26913335,1.0E-6,1.0E-6,1.0E-6,2.450184719437951E-5,1.0E-6,0.006058762360010096,7.308791375700054E-5,1.0E-6,0.004073243273105789,1.0E-6
21751548,7.268634915542595E-5,0.0012947136354098648,1.0E-6,7.252259260205386E-5,1.8263992030305092E-5,0.0047972596201767154,0.002905987550026451,1.0E-6,0.0038669541105870275,1.0E-6
61691,0.006698944554797474,4.309756368993003E-4,1.0E-6,3.2604560653309015E-4,8.399072963963682E-5,0.009823991648034307,0.009900536806704177,3.383144995878044E-5,0.006574123856902057,1.0E-6
1456330238,0.036452816145816754,0.005890473544889253,1.0E-6,0.020808110255755945,0.04111087979946007,0.0029231175081341713,0.07807687394753769,0.17801396140782652,0.004955842534573062,0.15541451635654244
50474234,1.0E-6,0.00606353004026102,1.0E-6,1.0E-6,1.0E-6,0.009891142356566298,1.0E-6,1.0E-6,1.0E-6,2.243528461349283
2645075,1.713865309395554E-4,0.005501592937480953,1.466146021555548E-4,0.00634564076724206,6.651855909067857E-5,0.006753602798357499,1.0E-6,1.0E-6,0.009882380774860148,1.0E-6
1722971411,4.3894306775400896E-5,2.2209670068103709E-4,3.76355287723586E-5,1.694544063552653E-4,1.0130027818765334E-4,0.00947924753745333,5.1922561270834065E-5,4.148237813840883E-5,1.0E-6,0.004890384104376246
368237438,2.9438668663044716E-4,5.89803367223001E-4,1.7771393088375376E-4,3.5847025169627385E-4,1.0E-6,0.00811016382122243,3.7805832937685995E-4,1.0646136447447714E-4,1.0E-6,0.0012694631354727027
1394586531,0.009188782416320283,0.015762628073756373,1.0E-6,1.0E-6,1.0E-6,7.880115001338429E-5,9.702176709942834E-5,1.0E-6,3.8832114944615544E-4,1.0E-6
215014211,1.0E-6,0.008944434656684706,3.555031099493556E-4,0.007790402353750561,0.006640785086122747,0.006408681992574942,0.006623218240966375,3.5527790782448245E-5,0.00860675049389613,0.00650736840250812
43580430,0.03927216578930787,0.013579855860785472,0.04776170607166395,0.0345894334608686,0.045920627514998424,0.0032096913504414877,1.0E-6,0.05520836218899268,0.006180896436364744,0.2457601725701415
264345969,1.0E-6,1.0E-6,1.0E-6,0.07783742076686156,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6
25905206,0.012051775627960816,0.010736930266124673,0.012106335431230998,0.013144587754048715,1.0E-6,0.018270607055313654,1.0E-6,0.012322743007097882,0.027187980416605584,1.8494280946718757E-4
1335967334,5.652487861994286E-4,0.0010725294656060344,8.32069227379135E-5,3.3569559350860316E-4,1.200181417404017E-4,7.615366137374927E-4,5.927156208054541E-4,1.0E-6,0.011657321159569054,1.0E-6
1534227225,1.0E-6,0.0034855243619315956,6.3271883935647845E-6,3.62703703069966E-5,4.758211317713198E-5,0.0052933253731424846,3.368798997691702E-5,0.0036702782838537187,1.7981974688483917E-4,1.0E-6
2015349687,0.009226649218399056,0.014857150161405304,1.6304016588941E-4,0.009004380819694525,1.956435518682564E-4,0.01273966935202816,5.726929386910741E-5,1.0E-6,0.007167849409270693,1.1336937858012052E-4
245568716,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.04714962418810596,0.006928306394520234,0.1143735527521866,1.0E-6,0.012225588992953862,1.0E-6
922892,2.2528709813966606E-4,1.0E-6,1.0E-6,1.0E-6,8.253083587000822E-5,0.01177520009662957,2.866174402538762E-4,1.0E-6,0.0010784776763800529,3.020122034456147E-4
1485590798,5.0693564022457154E-5,3.2907001646396804E-4,1.0E-6,2.0538023074683062E-4,5.081872954867712,0.0010820733088638802,8.11125590076889E-5,1.8022325511164486E-4,0.0010240383521165604,1.5303657304622953E-4
13429220,9.284415630348309E-4,0.0015932004466618478,1.4493873916967172E-5,2.1110208777481027E-4,3.167509880884244E-4,0.003949125966559603,3.717709085786755E-5,1.2288524747630525E-4,0.0030120274048237514,1.0E-6
478780012,1.5195042051914715E-4,1.369571091636938E-4,1.5849615408009747E-4,0.0041997567295284964,1.5732893553015157E-4,0.014715861115807837,0.0069504272600618006,1.1655287493082564E-4,8.515396531678039E-4,1.0E-6
1549937221,1.0E-6,1.1993021695321204E-4,1.0E-6,0.06996210657846985,1.0E-6,6.250253618380414E-5,0.03928178651008144,1.0E-6,4.124481457757452E-5,1.0E-6
216497038,0.0075783548113588835,0.008411991337552297,0.008895605792803754,3.4074485667358876E-4,1.1389566556946025E-5,0.008645702623049097,3.526148727904058E-4,0.006510884892452825,0.004868397538550319,1.0E-6
30386835,0.0022295952445009824,7.366097355291071E-4,4.250478353852686E-5,8.006837236285519E-4,0.004202432088165224,0.006869011490633212,3.662001222670291E-4,4.445775963857339E-5,6.142337567506986E-4,1.0E-6
31533162,1.7617612077160773E-5,0.0020453867075638913,0.002048584480698589,1.0E-6,1.0E-6,0.0040049418820921855,2.0653229362098772E-5,1.4382854241649225E-5,6.347471605128647E-5,1.0E-6
21552360,2.0755628144203771E-4,7.135491915730156E-5,4.977113664305125E-5,0.009682239820622008,0.014263267361230958,0.019525688291907144,0.012945682841498487,0.012403151144487912,1.0E-6,4.250608605850805E-5
282674163,0.007445964238876577,1.0E-6,1.0E-6,2.095420581197108E-4,1.0E-6,0.011242437822647047,1.0E-6,1.0E-6,3.496974747437645E-4,1.0E-6
253875188,3.3788315725775497E-4,0.012556331126330714,1.0E-6,2.1652661805786276E-4,0.013175091848882986,0.007621495043527164,0.01305657507424476,1.0E-6,0.008282585747280687,1.0E-6
1593757006,1.850350677273354E-4,2.3834608680421888E-4,0.6170528883497012,3.205243402005884E-5,5.0021912642541144E-5,0.002815787836279709,2.72599624442987E-4,1.1389333173748701E-4,0.0037568788120564793,1.0E-6
1470941396,0.03968768606560418,0.005233433193865384,0.051610348437722865,1.0E-6,0.051234362825133,0.003134940534809254,0.03598705368820041,1.0E-6,0.016228219121546046,0.09957670839390548
1227972770,4.077608303964291E-4,0.0010739304411293785,3.1842066464266456E-4,4.33988465119792E-4,1.0E-6,0.00282736153202,1.0E-6,5.068916989441754E-5,0.0024256068507620865,1.9894759252182806E-4
2063174114,3.6697608764217106E-4,1.0E-6,1.0E-6,3.310565320603971E-4,0.002330827238997445,0.01440279486834394,1.0E-6,1.0E-6,0.0014323169016493117,5.105436614296221E-5
1263811512,4.755196766631011E-5,0.003965676077346723,3.7188261947805214E-5,2.661854474950799E-4,6.07103482598253E-5,0.003082161470894191,1.0E-6,0.004100909857357462,0.0010417605870459063,1.0648990211890256E-4
