0,0,3.339431387597864,1.3290073968658662
0,1,1.1916071018216154,4.105509819143293
0,2,1.3542202811047415,2.7535813322269904
0,3,3.5924677711642183,1.0129562958679088
0,4,1.9999996635268729,1.9999996793810075
0,5,1.999996169202075,1.9999996746269157
0,6,0.8407506293593894,2.6445254541936887
0,7,1.4675716144661022,3.0215829918719845
0,8,1.2903362495612603,3.7572275724561406
0,9,0.9715901915615146,3.426382829172406
1,0,3.19075098056971,1.112938939106897
1,1,1.9995112384339273,1.999429369203857
1,2,1.8644232482251828,1.8947107897054334
1,3,1.9999995754764417,1.9999993406202146
1,4,1.998264071318616,0.4146808134973862
1,5,1.318008645374242,0.7503488849957592
1,6,2.11524392190074,0.6671077428105259
1,7,2.7659504863919406,1.2819378291085881
1,8,1.9706414998163007,1.8608034567076057
1,9,1.9980836781926097,1.99815610519975
2,0,3.9044877224396,1.1206974644493444
2,1,2.0000004292970615,1.9999997597870098
2,2,3.7422824689489445,1.4044433441855704
2,3,1.999854429242575,1.9997922074322012
2,4,1.9977970830774898,1.9955515405067066
2,5,1.9583301701974156,1.976664743276398
2,6,3.620019727376268,1.3223903247724236
2,7,2.5548952766407664,1.145196590833571
2,8,3.542181101337348,1.2806548695131261
2,9,4.107437041660066,1.383668561519309
3,0,3.1941793823633944,-Infinity
3,1,2.046869880122976,-Infinity
3,2,5.428216884199798,-Infinity
3,3,8.724511954763548,-Infinity
3,4,2.1541864198155665,-Infinity
3,5,4.921810063742848,-Infinity
3,6,1.3351575210314524,-Infinity
3,7,1.1736965283412009,-Infinity
3,8,18.10370247134189,-Infinity
3,9,1.3328935311225876,-Infinity
4,0,5.738293827818723,-Infinity
4,1,0.5696644684620821,-Infinity
4,2,1.5469519303751864,-Infinity
4,3,7.140178642882108,-Infinity
4,4,5.242539235269688,-Infinity
4,5,0.9648386089414873,-Infinity
4,6,4.953343508312738,-Infinity
4,7,1.3762213338603186,-Infinity
4,8,0.5414206790314223,-Infinity
4,9,7.163173120895642,-Infinity
5,0,1.9479259963694646,1.9812014665044453
5,1,1.8859384213563446,1.9333710974031015
5,2,1.9210311574022283,1.9303344170854786
5,3,1.9980199373327165,1.9976816308045338
5,4,1.5512170312802085,1.4924862834124115
5,5,1.273661693877786,0.743483087395433
5,6,2.4253403937902456,1.207052803849293
5,7,2.6251619104490187,1.3221322115363845
5,8,2.547323734132862,1.2664212319419592
5,9,1.999999423087953,1.999999704896828
6,0,2.215063589352403,1.6334729803669346
6,1,3.5891413789410223,1.2346047558677498
6,2,2.5665260997580015,1.8244914505185275
6,3,4.698033653612165,1.351197030368223
6,4,1.9981367111713404,1.998455904280457
6,5,3.1152119669802882,1.4904485075218792
6,6,1.3170270285790875,3.5823270877237667
6,7,0.8195619186650651,3.094672765543051
6,8,2.0000000014461334,1.9999997868255202
6,9,1.478628785415279,3.0400507006599837
7,0,1.9988695881083705,1.9993824320631288
7,1,1.9709867066957398,1.9330245434113378
7,2,3.5692318077768417,1.253312326125155
7,3,2.0000000372480478,1.9999997267285508
7,4,1.9867961457794043,1.9694381388246143
7,5,2.280995380001956,1.9446743722182418
7,6,1.48495614240898,3.0495926426691513
7,7,1.4020245362832366,1.3200257288806445
7,8,3.01609314343429,1.4690888026476139
7,9,2.6367840610856463,0.9985403714474066
8,0,1.9996556563976278,1.9994652419272079
8,1,1.2716886505476503,2.6430112916023965
8,2,1.4178024004815113,1.9548436927642348
8,3,1.7061803495658077,0.8760778794627446
8,4,1.66867977294566,1.5730081915573357
8,5,1.9999994604672693,1.999999618820371
8,6,2.6509366202840656,1.7596171272598755
8,7,0.951887429543513,1.2970039390272392
8,8,3.0372562859473535,1.476085938631835
8,9,2.5782557848866676,0.6075693195437762
9,0,1.818720299436996,1.9122653543209178
9,1,1.387096098319623,2.986017206831875
9,2,1.2812501402001566,3.446352162296979
9,3,1.349903959566577,2.8852988986333616
9,4,1.4385424060466916,3.5217324803589247
9,5,1.999999812567805,2.0000004004265337
9,6,1.2499998241923551,3.173003315301446
9,7,1.899780046357244,2.0536484598904097
9,8,1.242488753059081,3.3757895821577995
9,9,1.2991365926053433,6.432023974245098
10,0,3.0925370135444195,1.1987893557185572
10,1,3.496234433711313,1.2256028691183165
10,2,1.7943593746337247,1.8787429286828945
10,3,1.9877735231273526,1.8771496587879444
10,4,3.436846670175306,1.1606918970828217
10,5,1.4473575120234232,1.9990946397446185
10,6,1.7250296039923445,3.7726438991846614
10,7,3.5245994087247503,1.0949518351495011
10,8,1.2371952240579036,3.1911497519507157
10,9,3.0542217973856447,1.4868017943792977
11,0,3.371669928428696,1.0200336660093117
11,1,3.0135809096933697,1.4678731812333854
11,2,1.7164633939869112,1.7218234249450781
11,3,2.952448444592322,1.1045989278674369
11,4,1.9999994730845811,1.9999994564433607
11,5,2.9594261849963557,1.445532615216861
11,6,1.8863148931485334,1.8667782117342786
11,7,1.9999996618294176,1.999999559712896
11,8,2.9543084857008592,1.0802749504510243
11,9,2.2308966209733594,1.3067822204856951
12,0,1.2397550860675528,2.5709757971588596
12,1,3.240355489391546,1.2699654443674593
12,2,1.0480529745926581,3.1453702915839843
12,3,3.0542219003093702,1.4868017947154677
12,4,1.3368376536534579,2.7572035823850163
12,5,3.4716841377060463,1.192772934497656
12,6,1.2056997438662793,3.132962447515151
12,7,3.2160493405496284,1.0979567914155874
12,8,1.3811645336747573,2.8059461589291503
12,9,1.5479818596158526,1.553760949737881
13,0,3.9358257762382616,1.5185382754581334
13,1,1.3750437970623164,3.3184589091189056
13,2,1.9621641288028115,1.824543604443964
13,3,3.1068142943118926,1.4835192199071325
13,4,1.1689251429357432,3.8473053014945346
13,5,2.0442490666186455,1.8846372186285891
13,6,3.42528490717306,1.272713523589691
13,7,5.242722556482604,1.3653761277059737
13,8,2.000000232351965,1.999999835819715
13,9,4.128142502344098,1.8705276472097736
14,0,-Infinity,4.752871763422009
14,1,-Infinity,2.262334682791966
14,2,-Infinity,2.027487817267179
14,3,-Infinity,6.414612845494992
14,4,-Infinity,4.230189824015578
14,5,-Infinity,4.1764972840332915
14,6,-Infinity,9.958389845968018
14,7,-Infinity,2.9855719490921873
14,8,-Infinity,3.369668159319714
14,9,-Infinity,1.3070160152528392
15,0,4.4377722469458005,1.2114092574435131
15,1,1.9999999946609293,1.9999998180120133
15,2,1.3043145510874172,3.3272892396489824
15,3,3.328830405430811,1.2959115706417275
15,4,2.0510044643401133,1.6534097000015782
15,5,1.196803656244913,3.4864161577553525
15,6,3.8667236759356505,1.3468144402046485
15,7,0.6537159244816279,2.8996683336416145
15,8,1.996462977214717,1.9935935429471807
15,9,3.2580446077500693,1.1479029390891602
16,0,2.852413320088837,-Infinity
16,1,0.8375506080221623,-Infinity
16,2,6.112751891105978,-Infinity
16,3,2.8448018102953903,-Infinity
16,4,9.042960734793251,-Infinity
16,5,3.3731002550780316,-Infinity
16,6,0.7230361972442882,-Infinity
16,7,4.032733062116835,-Infinity
16,8,2.127343564506001,-Infinity
16,9,5.164311938230386,-Infinity
17,0,-Infinity,2.0848155948825817
17,1,-Infinity,3.216584214630261
17,2,-Infinity,3.0056723690636025
17,3,-Infinity,2.06142650537517
17,4,-Infinity,2.209355543252461
17,5,-Infinity,1.2609076500378487
17,6,-Infinity,3.4963065435188874
17,7,-Infinity,6.501535032333409
17,8,-Infinity,0.5937282644888039
17,9,-Infinity,1.5244400467381563
18,0,0.8637821014762256,2.6932903792821783
18,1,1.2977368843561705,2.711901649970123
18,2,1.9106237727231252,1.96766691522724
18,3,1.999999456946481,1.9999997650841996
18,4,1.3898025218436547,3.184534753776078
18,5,1.1499522808200402,3.7468780110752467
18,6,1.661427581945777,1.6791101402560302
18,7,1.9820630197233673,2.001005296038652
18,8,1.925699801666291,1.9207330149316926
18,9,1.1861316456787132,3.7587589007616895
19,0,3.8667040194021096,-Infinity
19,1,2.481095443369226,-Infinity
19,2,2.1797595011337627,-Infinity
19,3,4.851223260453836,-Infinity
19,4,3.312268886305207,-Infinity
19,5,9.206056821538148,-Infinity
19,6,5.592924296444774,-Infinity
19,7,1.8137365974464448,-Infinity
19,8,7.829987272573575,-Infinity
19,9,4.427193387549443,-Infinity
20,0,4.157322633322872,2.3599569772111746
20,1,1.3793274004363796,3.5586122633439894
20,2,1.528649990670078,3.1593296324023257
20,3,1.8415030220300563,2.0518130394674623
20,4,1.2992587293576563,3.8980361475858296
20,5,1.7853837637700496,2.8316269078981335
20,6,1.4838938885298112,3.0613481004701586
20,7,1.3154851007200685,3.4081421297688608
20,8,1.9999992256166181,2.0000001933131077
20,9,4.566290518409766,3.2547475199429288
21,0,1.9051491854780878,1.8254445424879404
21,1,1.99999987486074,2.0000000172251555
21,2,1.1880207081122156,3.7116428410842657
21,3,3.030424955764667,1.4766651292675659
21,4,1.249541078060636,3.5856576050765967
21,5,1.8858677902662218,1.3914290764951083
21,6,1.9227904993632274,1.9026981327443153
21,7,3.0579596295853095,1.149204929269987
21,8,1.83236966855924,1.8718929184193556
21,9,1.7985373422563633,3.7311724578261143
22,0,3.1741495216650755,0.942917814518886
22,1,1.6851725769272399,1.744035423594116
22,2,1.9999997197035035,1.9999997184167482
22,3,1.9030977108505185,1.8839110807446753
22,4,1.0153105191972978,3.3654401408536634
22,5,3.980489266505108,1.0531006768251685
22,6,3.381473504986377,1.021330868179487
22,7,1.2567975974802883,2.6762659424013
22,8,1.8550837679433707,1.7723942513184836
22,9,1.666974854732195,1.6761138742680368
23,0,16.376358624826363,-Infinity
23,1,2.967738760572895,-Infinity
23,2,1.9211950320596425,-Infinity
23,3,3.2118098141232982,-Infinity
23,4,2.5511512651582278,-Infinity
23,5,7.13232127588892,-Infinity
23,6,5.906066633304215,-Infinity
23,7,0.1500391482092399,-Infinity
23,8,6.43406642252142,-Infinity
23,9,3.3780897685460416,-Infinity
