1469609400,1.0E-6,0.18467704478905053,0.37005572600392767,2.2058375111105153E-4,1.0E-6,0.008004765857401031,0.0031505356716623376,5.207000478988359
1262742,1.0E-6,1.0E-6,9.198898826862361,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6
431904090,1.0E-6,1.0E-6,4.698148954515694,1.1452486328448757E-4,1.0E-6,1.0E-6,1.0E-6,1.0E-6
13299395,1.1241182412566662,0.09546452171744192,2.3945795077799907,0.1835702009795045,0.23309504774046824,1.0E-6,1.0E-6,0.1804413467089883
467814133,1.7709302331640463E-4,0.0040817276146450235,2.4547298536115747,2.623117310664818E-4,1.0E-6,1.0E-6,4.7146391765968623E-4,1.0E-6
1114970510,2.7312047995804236,5.540055516988924E-4,0.06479181161878637,1.0E-6,1.0E-6,7.526059943134081E-4,4.217485084952574E-5,1.0E-6
546998530,2.457487304458101,0.0010476131884742232,0.024419923518561065,1.0E-6,1.0E-6,1.0E-6,1.0E-6,1.0E-6
1971402599,1.0E-6,2.3450546694794071E-4,0.13963173177868973,4.685518409864063E-5,1.0E-6,3.87125458151796E-4,1.8751309473628898E-4,1.0E-6
267906357,0.19074146218606108,3.8932456672711475,14.112792027201795,1.0E-6,1.0E-6,1.0E-6,2.963021931849704,0.11437580782548676
1676703,2.5487503024597093E-4,4.395676601945555,0.005289016197667345,1.0E-6,1.0E-6,1.0E-6,2.0009787559004106E-4,2.0779608586571697E-5
1542462653,5.398667371483963,2.2455092696361623E-4,4.3087399423894776E-4,4.336937662924934E-4,1.4424466031335103E-4,1.0E-6,1.0E-6,7.396143369919494E-5
385182586,0.0019089724981866554,0.008239990649345292,0.035445879962707136,1.0E-6,2.2696244296242676E-4,1.0E-6,4.3957845613371616,1.983690963649562E-4
1354076618,3.086724983816494E-4,0.6143956209595033,5.280311724651033,0.15893945344625418,1.010101571010219,1.0E-6,0.25774550195426216,1.0E-6
1827621887,0.420538960379819,1.0E-6,4.920324748078358,3.9212344882751345E-6,2.087898512790572,1.0E-6,1.0E-6,0.1586434734089325
15318279,3.5778688127835706E-4,5.100692451076683E-4,3.559566318589726,1.0E-6,6.313972450340775E-4,1.0E-6,1.0E-6,1.0E-6
1112056,1.0E-6,0.2311908985832018,4.550670987044265,1.0E-6,1.0E-6,1.0E-6,1.0E-6,0.185384085322934
2183178290,9.014137328782272E-4,7.338602928650584E-4,5.442760782880072,1.0E-6,4.25841272428929E-4,1.0E-6,1.0E-6,1.4435448685179994E-4
1551859751,7.523723020105252,1.0E-6,1.1744384049129044,0.14843279328555897,1.0E-6,1.0E-6,1.0E-6,0.18543944025950101
1714328,1.6800338346344619,0.23437637515925774,2.2092081885252983,3.900619007246685E-4,2.132328392126989,1.0E-6,1.0E-6,1.0E-6
962785815,3.1405869385668465E-4,1.0E-6,4.1034798079703405,3.6209683337672395E-5,3.364601737897616E-4,6.514347920441722E-5,3.942426801244408,8.04707912089237E-5
24211166,0.13290897331986395,0.06106923056494288,2.694472872298086,0.1379697252217363,0.8322820479311769,0.2742186559253918,1.0E-6,0.10772085231261991
221758078,1.0E-6,0.08401274885706937,2.611842950448498,1.0E-6,1.0E-6,0.6739316560438114,1.0E-6,0.26233608469962655
1088969,1.0E-6,0.7774701985033518,1.944462628393392,1.6928533000770883E-4,2.401358885601964E-5,6.962567793512561E-4,4.436749386316164E-4,1.2407184108659074E-4
2516898,2.3961565198347067E-4,0.47870521396686255,2.3614191424540953,1.7162594016724236E-5,1.0E-6,1.8025170988080602E-5,0.5688010397923535,1.0E-6
