1469609400,0.001277148102302778,1.0E-6,0.002765284957204754,1.0E-6,2.054819385922267,0.004221662974324779
1262742,2.2144558476060823E-4,1.0E-6,1.0E-6,4.7314159751318613E-5,1.0E-6,0.09324041207355302
431904090,1.0E-6,1.4065023089422779E-4,0.00542283750155254,1.0E-6,1.0E-6,0.01368592916254756
13299395,0.03923116100361104,1.0E-6,0.0028299642550369134,0.024707695152604982,1.0E-6,0.006687074278123828
467814133,0.00903324017474698,6.473223041872252E-5,0.008626136516028768,0.00957682676254188,1.0E-6,0.012576740878470183
1114970510,0.014236599814416388,1.0E-6,9.436330186084543E-4,1.45741868439631E-4,4.932420319997374E-4,0.009428963476145275
546998530,0.004813270023752019,1.0E-6,0.0024650634755403853,4.5251502173526365E-5,9.79876832115836E-5,0.006111862201312167
1971402599,3.2907602550139134E-4,1.0E-6,1.4602697897243003E-4,1.0E-6,2.3863477649753076E-4,4.1365254270593605E-4
267906357,0.0063725328536357855,3.386140134074401E-5,0.006383307600617427,0.011639926565445205,1.0E-6,0.009975320757530786
1676703,1.0E-6,1.0E-6,0.006614198147827094,0.0032776022678449473,0.36905321256397455,0.008184694108893494
1542462653,0.010899554253415017,2.6495773226102104E-4,0.008571435461593528,1.4017494044538345E-4,1.0E-6,0.010603914356253352
385182586,7.32381507474176E-5,1.0E-6,0.007114538433560127,3.190398398174523E-5,1.0E-6,0.0025920834029791377
1354076618,0.010634453766764584,0.04177578190787752,0.007719950285063986,1.0E-6,0.059336284267264866,0.008999531934429074
1827621887,1.0E-6,1.0E-6,6.791482918573842E-6,1.7188012150251588E-4,1.0E-6,0.008711776374660876
15318279,1.0E-6,5.589822475567103E-4,0.0015620761195040155,1.0E-6,1.9069761741860212E-5,0.0032962338564816113
1112056,1.0563058743481304E-4,0.03430676832854888,0.0031886888217776913,1.0E-6,0.0026724599522650024,0.021192720098678484
2183178290,0.009993369984968997,2.1478018545915598E-4,0.010289693085433697,1.0E-6,0.0018419882391079354,0.011214074660125698
1551859751,2.8652778483378386E-4,1.289190835120328E-4,0.008394717173610657,1.0E-6,0.015121615465900237,7.396410617505475E-4
1714328,0.008329666640415002,0.02126898939215065,0.0025735092103669715,9.548045804690352E-5,0.03818500747669982,0.020270932616016767
962785815,3.8917296820776545E-4,1.4888341194795615E-4,1.0E-6,1.0E-6,0.009613256027039227,0.014994813722473941
24211166,0.010822835384631581,0.033765483221980155,1.0E-6,0.02142469647496937,0.016914073584119275,0.02153039708375875
