1469609400,5.1990403618958725,5.433306300465222E-4,5.433306300465222E-4,5.433306300465222E-4
1262742,1.9082148707830681E-4,1.9082148707830681E-4,1.9082148707830681E-4,6.255940863240445
431904090,4.442819592489367,1.6833599905091714E-4,5.773165879676725,5.228599575082921
13299395,0.0018275972190240858,2.6874049424691755,2.616787375255222,3.2339486488372455
467814133,2.3518424377372633,4.860279584935458,4.671805737857464E-4,4.297752586792577
1114970510,8.061266055245932E-4,3.762006242299087,8.061266055245932E-4,4.3702539790725465
546998530,2.3987013994038953,4.710336327917859,8.061266055245932E-4,8.061266055245932E-4
1971402599,3.78716156770469E-4,3.78716156770469E-4,3.78716156770469E-4,5.564899123479464
267906357,3.1842063634755053E-4,5.5257713597681315,3.1842063634755053E-4,4.1111922848096585
1676703,4.395638922808027,0.001189768135588529,0.001189768135588529,0.001189768135588529
1542462653,4.463289518414044E-4,5.398609030469594,4.463289518414044E-4,4.463289518414044E-4
385182586,0.001189768135588529,0.001189768135588529,4.395638922808027,0.001189768135588529
1354076618,0.6942104448812751,1.253826232816698,0.001063264321329862,4.472702057684899
1827621887,6.491399124410467E-4,4.949409030290609,6.491399124410467E-4,2.3985444127108115
15318279,3.648969206700321E-4,2.6394222265359284,3.648969206700321E-4,5.553324481842288
1112056,3.5985020287240346,0.001189768135588529,0.001189768135588529,3.8189020940924934
2183178290,4.2725913916365194E-4,4.2725913916365194E-4,3.713999325843471,5.2527006871857935
1551859751,4.111238761093981,3.044887334644093,5.252638324967299,3.648969206700321E-4
1714328,2.891561526031753,0.001189768135588529,0.9174805000097437,4.136356324877944
962785815,8.768084735343862E-4,8.768084735343862E-4,8.768084735343862E-4,4.710407009785869
24211166,0.004158010148663677,0.25547243842956985,0.697305190708609,2.985501546250555
221758078,1.3088148700050523E-4,0.4055959895951648,3.3143168861595265,6.598639910101516
1088969,3.9330154008599143,0.001189768135588529,0.001189768135588529,3.435176972620735
2516898,3.714448875177842,0.4063419165816988,8.768084735343862E-4,4.256489518291757
1406894013,6.134665860578844,1.838066359370839E-4,1.838066359370839E-4,4.388440991060455
1537191,0.001063264321329862,1.3873576254412205,0.6942104448812751,4.466971382975914
