88,0.164609
89,0.029043
90,0.193552
91,0.165834
92,0.025050
93,0.078987
94,0.710421
95,0.008087
96,0.422793
97,0.046680
10,0.004084
98,0.338710
11,0.652416
99,0.015198
12,0.216072
13,0.104095
14,0.039813
15,0.074719
16,0.013614
17,0.735520
18,0.058767
19,0.024890
0,0.071412
1,0.048235
2,0.022097
3,0.174406
4,0.007587
5,0.751055
6,0.017008
7,0.092653
8,0.175434
9,0.042780
20,0.044459
21,0.093808
22,0.070745
23,0.034303
24,0.081669
25,0.057264
26,0.132610
27,0.008696
28,0.160164
29,0.003559
30,0.114160
31,0.077981
32,0.087093
33,0.734573
34,0.470183
35,0.006525
36,0.030278
37,0.489744
38,0.076930
39,0.017747
40,0.043794
41,0.121092
42,0.293295
43,0.036906
44,0.041861
45,0.031179
46,0.046766
47,0.104206
48,0.033586
49,0.091123
50,0.687888
51,0.086070
52,0.041179
53,0.014788
54,0.059183
55,0.764893
56,0.021690
57,0.044036
58,0.038423
59,0.007570
60,0.127407
61,0.007618
62,0.012510
63,0.032728
64,0.102856
65,0.032046
66,0.196012
67,0.124326
68,0.006681
69,0.810463
70,0.037699
71,0.044064
72,0.056634
73,0.039431
74,0.236381
75,0.013761
76,0.092424
77,0.062643
78,0.419436
79,0.401041
80,0.121586
81,0.229092
82,0.177354
83,0.004712
84,0.035113
85,0.129912
86,0.023554
87,0.105940
