0,0,0.40814077458621256,0.6359778604415273
0,1,0.4077460978560825,0.6396681436111882
0,2,1.7879387015084536,0.28765463043858186
0,3,0.40733755021085205,0.6403447877305142
0,4,0.4999999877063184,0.4999999920128859
0,5,0.28464009510060423,1.7809727409301515
0,6,0.2693054118234337,2.6033506323201436
0,7,1.1874399470863024,0.31111217099052196
0,8,0.31387955915818794,1.186479101652317
0,9,0.35579625745891313,0.7997512849544992
1,0,0.631341503811196,0.400172956631212
1,1,0.6371738583640133,0.40808131674391696
1,2,2.1761645169184103,0.2769200024972281
1,3,0.40498171870666505,0.6385396670137835
1,4,0.8074464478601593,0.3577023049017151
1,5,0.499997611700849,0.49999887255080927
1,6,1.1558662926673509,0.3094094603705003
1,7,0.49999999600024164,0.49999999104611226
1,8,0.8116674428201405,0.3569629694679853
1,9,0.49999899206113235,0.49999893759135994
2,0,1.354094710041238,0.2979468708228609
2,1,0.8154056687812548,0.3390989906862273
2,2,0.4078193873154091,0.6390834599559105
2,3,0.4999989716679377,0.4999997513580242
2,4,0.6359633275240544,0.4055424856134176
2,5,0.49999999625075686,0.4999999954126925
2,6,2.3044917145136363,0.26909819871725504
2,7,0.9529468118107037,0.31406041740637003
2,8,0.49999999589409355,0.49999999417128765
2,9,0.49999735895193836,0.49999753866527175
3,0,13.81551065796427,-Infinity
3,1,13.81551065796427,-Infinity
3,2,13.81551065796427,-Infinity
3,3,13.81551065796427,-Infinity
3,4,13.81551065796427,-Infinity
3,5,13.81551065796427,-Infinity
3,6,9.999999483634247E-8,-Infinity
3,7,13.81551065796427,-Infinity
3,8,13.81551065796427,-Infinity
3,9,13.81551065796427,-Infinity
4,0,13.81551065796427,-Infinity
4,1,13.81551065796427,-Infinity
4,2,13.81551065796427,-Infinity
4,3,9.999999483634247E-8,-Infinity
4,4,13.81551065796427,-Infinity
4,5,13.81551065796427,-Infinity
4,6,13.81551065796427,-Infinity
4,7,9.999999483634247E-8,-Infinity
4,8,13.81551065796427,-Infinity
4,9,9.999999483634247E-8,-Infinity
5,0,0.59280440325634,0.41383089330684963
5,1,0.40145895347268246,0.6362072463021227
5,2,0.3077763533578452,1.1679702309707987
5,3,0.9881011638187616,0.3295594548576847
5,4,0.4999996582703927,0.49999959505103836
5,5,0.7252730821238321,0.3713260831991867
5,6,1.9902073170261843,0.2733637899277858
5,7,0.4896608797954979,0.48436628982926505
5,8,0.49999968023782665,0.4999995025133362
5,9,0.4999999886343757,0.4999999892364181
6,0,0.4999996112870643,0.49999944126273027
6,1,0.4999982459949503,0.4999984908150054
6,2,0.4999988252111365,0.4999956973747167
6,3,0.397425194062371,0.5707279929429461
6,4,0.49999999300843967,0.4999999772527832
6,5,0.4072506259706791,0.6262162221311938
6,6,0.49999976768618415,0.4999991434876147
6,7,0.49349176009245477,0.48461618124786465
6,8,0.3591219845888304,0.8085053802795682
6,9,2.092484354256894,0.23694826448902548
7,0,0.4999966958255298,0.4999952915211544
7,1,0.4999990382977906,0.4999991784968314
7,2,0.4999987722718102,0.4999955035495125
7,3,1.8448749210120392,0.25767574663123227
7,4,0.49999999356830027,0.49999997741674906
7,5,0.6326447829685049,0.38852100323239025
7,6,0.40514519503768415,0.6139821170816793
7,7,0.7963616916920934,0.34821375200474597
7,8,0.4999999248746693,0.49999978631402414
7,9,0.4999978308314911,0.4999941322281031
8,0,0.49999888331224124,0.4999983921777698
8,1,0.4999979153688726,0.49999824081191957
8,2,0.6362994944611184,0.39998773127584153
8,3,1.9309181099439003,0.27647806399489266
8,4,0.49999938245791264,0.49999770655686365
8,5,0.49176704119777015,0.4847170584752773
8,6,0.49999986217140024,0.4999994916645457
8,7,0.499999551361228,0.4999987430979055
8,8,0.3419494037589558,0.8369425939481404
8,9,0.4999999904250255,0.4999999741652713
9,0,0.40480818379106054,0.6276291882436907
9,1,0.4999999910221564,0.49999999137354645
9,2,0.39813876040729956,0.5337547042532906
9,3,0.35197600657476125,0.7776780281558712
9,4,0.6195438306591025,0.3730833235166014
9,5,0.23593715333639126,2.0991759407378576
9,6,0.28583209343457305,1.6039461319129034
9,7,0.28119819297337845,1.7262747111403318
9,8,1.0062877501242462,0.33034955912134584
9,9,0.49999893744198853,0.49999680455551393
10,0,0.4999986568295856,0.49999852409461043
10,1,0.4999999839155631,0.4999999799475716
10,2,0.4999992525169636,0.4999978230775701
10,3,0.8343955170971376,0.3544917891642155
10,4,0.9228522480770669,0.43978657169642793
10,5,0.27626711933649667,2.1983982792348313
10,6,0.4999998317593119,0.4999994338410324
10,7,0.9936529300644958,0.32253552380832495
10,8,1.3115203705519844,0.3201639315334208
10,9,0.9749420202554175,0.3080259216596557
11,0,0.6217341026264837,0.39900055751917557
11,1,0.3977992438238301,0.5712631854189797
11,2,0.6311087143886267,0.3938306280260031
11,3,0.9874248477768711,0.32567628907935275
11,4,2.5972582190674807,0.23849337930429682
11,5,0.4999996651914763,0.4999984011175056
11,6,0.6355999956348878,0.4010182480754109
11,7,0.6350935063800426,0.4018460013644218
11,8,0.4999999960929209,0.4999999893127102
11,9,0.6274742312731562,0.390950109874715
12,0,0.4999995440632636,0.4999993897087097
12,1,0.24808687220688655,2.517809444415873
12,2,0.49999999470372525,0.49999997765930954
12,3,0.3206184362665818,0.9093309325077057
12,4,0.2708620152318395,1.3069621038469568
12,5,0.49999925994101696,0.49999601332243115
12,6,0.35853510593422666,0.8020785511449278
12,7,0.49999973661639996,0.4999992235136901
12,8,0.49999965225951254,0.4999989568793282
12,9,0.4999983975105225,0.4999952597068224
13,0,0.4999999911096112,0.4999999884557719
13,1,1.1803202285434795,0.3116073457620098
13,2,0.3482157172096816,0.6928495970457773
13,3,2.119414388984346,0.2716811691925712
13,4,0.6330924224563333,0.3920331013326346
13,5,0.4999993743259649,0.49999688720427465
13,6,0.49999944454543815,0.4999979270022216
13,7,1.1780332920545016,0.30811052330470395
13,8,0.8104585090968215,0.35625559111727034
13,9,0.3480417718014716,0.7380634515899602
14,0,-Infinity,13.81551065796427
14,1,-Infinity,13.81551065796427
14,2,-Infinity,9.999999483634247E-8
14,3,-Infinity,13.81551065796427
14,4,-Infinity,13.81551065796427
14,5,-Infinity,13.81551065796427
14,6,-Infinity,13.81551065796427
14,7,-Infinity,13.81551065796427
14,8,-Infinity,9.999999483634247E-8
14,9,-Infinity,9.999999483634247E-8
15,0,0.4999999909436326,0.49999998764693543
15,1,0.4035758945445827,0.6342734461969783
15,2,0.8659768675503807,0.3117851359086448
15,3,0.6280239747984234,0.40047434431272333
15,4,0.49999999386319555,0.4999999762701119
15,5,1.1913725686913228,0.31153051184971314
15,6,0.7207015463737395,0.36179486236963543
15,7,0.499998842744463,0.49999671810921315
15,8,0.26582916676209506,2.5269560855443256
15,9,0.499999990415396,0.49999997318291906
16,0,13.81551065796427,-Infinity
16,1,13.81551065796427,-Infinity
16,2,9.999999483634247E-8,-Infinity
16,3,13.81551065796427,-Infinity
16,4,13.81551065796427,-Infinity
16,5,13.81551065796427,-Infinity
16,6,13.81551065796427,-Infinity
16,7,13.81551065796427,-Infinity
16,8,13.81551065796427,-Infinity
16,9,13.81551065796427,-Infinity
17,0,-Infinity,13.81551065796427
17,1,-Infinity,13.81551065796427
17,2,-Infinity,13.81551065796427
17,3,-Infinity,13.81551065796427
17,4,-Infinity,9.999999483634247E-8
17,5,-Infinity,13.81551065796427
17,6,-Infinity,13.81551065796427
17,7,-Infinity,13.81551065796427
17,8,-Infinity,9.999999483634247E-8
17,9,-Infinity,13.81551065796427
18,0,0.3529385818115502,0.7849350346155539
18,1,0.6290474667011057,0.4044707544266142
18,2,0.49999963617181303,0.4999982818516223
18,3,0.39883508488401925,0.6101894430237251
18,4,0.22511354874009823,2.4526393591674833
18,5,0.6302110618091779,0.38266856395339927
18,6,0.32644644751329405,0.9558940387687221
18,7,0.49999999326895933,0.4999999795965919
18,8,0.4072762225526959,0.6284145931230182
18,9,0.6154650780976774,0.38580394630139214
19,0,13.81551065796427,-Infinity
19,1,13.81551065796427,-Infinity
19,2,9.999999483634247E-8,-Infinity
19,3,13.81551065796427,-Infinity
19,4,13.81551065796427,-Infinity
19,5,13.81551065796427,-Infinity
19,6,9.999999483634247E-8,-Infinity
19,7,13.81551065796427,-Infinity
19,8,9.999999483634247E-8,-Infinity
19,9,9.999999483634247E-8,-Infinity
20,0,0.28274222835693796,1.602102217298698
20,1,0.49999923309488076,0.49999926054152494
20,2,0.24287418655815524,1.1851961371189768
20,3,0.6300151221241022,0.39632899374026187
20,4,0.6311756488491376,0.3902470180216744
20,5,0.49999999606412465,0.49999997584143385
20,6,0.30675796638037595,1.116563530090534
20,7,0.49999999350163604,0.4999999801542128
20,8,0.499999994097789,0.4999999813236569
20,9,0.21963703658926625,1.8348112678134474
21,0,0.49999927736369293,0.499999060981454
21,1,0.4174600679226772,0.5993088972921237
21,2,0.30349479442141886,1.0947403735686339
21,3,0.24047622224491697,2.0548613578412835
21,4,0.4999995940646726,0.4999984369054043
21,5,0.49999889404341,0.49999441857017707
21,6,0.5969847034121298,0.4034563983605408
21,7,0.4999999936496509,0.4999999826409757
21,8,0.8082590617742145,0.3546296306566933
21,9,0.4043635120585854,0.6219609646037182
22,0,0.7927383825363625,0.32090943212758444
22,1,0.40325072740864437,0.6294625250411562
22,2,0.4070772883270242,0.6251155995725112
22,3,0.40131531909802276,0.6203343607454805
22,4,2.463614546609299,0.261080228237264
22,5,0.6366843990180815,0.3991807371651671
22,6,0.49999964214993914,0.4999987002271515
22,7,0.49999698198699405,0.49999154234880927
